OHIO,"3,672,316","1,855,736","1,816,580","785,291",350,"7,171","235,668",N/A,"1,514","5,431",N/A,"70,127","50,947",956,168,"5,115",870,"11,009","16,515",N/A,211,128,"3,857",N/A,N/A,329,"12,905",N/A,"11,070",N/A,"2,742",N/A,112,"10,275",N/A,"4,576",86,"5,937",N/A,N/A,511,N/A,713,"87,113","1,162,943","1,171,574","212,036","247,257","1,604,544","1,608,479",100,130,193,0,3,22,1,109,183,"63,213","79,900","391,965","399,770","246,803","115,044","20,227","772,096","218,446","25,922",N/A,N/A,N/A,"632,704","15,122","211,750","45,394","42,117","594,430","592,889","26,665","26,839","15,086","1,880","1,805","382,120","411,634",21,8,"14,294","10,833","133,232,498","116,181,690","29,475,346","1,050,032","5,013,584","18,338,824","251,430",9,104,"16,679","1,602,869","37,092","1,059,915","35,559,208","2,269,585","1,007,156","59,643","40,136,732","1,215,355","113,892,318","3,189,553","162,833","14,052","13,471","6,324","1,267","12,185","10,305",93,163,"1,022","89,036","82,380","51,846","14,658","12,325","41,855","63,002","65,558",734,12,70,"6,799","5,907","3,667","1,206","1,286",142,848,"35,449","836,088","5,406","5,749,750","24,943","15,761,149","16,588","3,536,747","1,145","166,298","341,016,464","641,688","102,397,767","209,451","2,009,527","28,673","402,793","38,125,149","58,206,728","86,292,120","220,169,022","45,062,325","331,548","158,768,883","33,852","28,311,557","4,714","720,414"
OREGON,"313,767","181,840","131,927","63,791",66,842,"12,475",78,244,73,N/A,"4,891","5,668","1,288",145,664,261,79,"6,460",N/A,"9,465",N/A,589,N/A,N/A,N/A,374,N/A,"2,083",N/A,"3,774",N/A,58,"2,242",N/A,"2,583",115,96,106,N/A,"2,271",N/A,327,"1,186","91,224","112,745","16,264","41,053","115,663","140,787",318,"1,694","1,258",0,2,25,"3,330","9,510","9,540",346,487,"26,631","23,336","31,811","20,183","8,077","73,579","28,534","9,631",N/A,N/A,N/A,"59,789",450,"16,011","10,653","1,356","48,584","47,702","3,052","2,708",869,11,4,"31,031","32,308",0,0,"1,455","1,111","19,026,120","22,648,830","4,556,770","115,819","3,393,888","3,516,000","25,530",49,206,"1,532","13,370","37,722","874,353","9,296,734","553,052","63,206","6,845","5,948,594","218,736","238,203","12,101","2,678",250,196,99,29,425,328,271,672,"1,808","17,894","2,630","1,626",516,384,"1,430","2,311","15,748",12,39,104,614,123,97,62,44,584,"1,498","1,060","31,840",197,"234,946",649,"376,052",157,"59,550",3,790,"21,793,578","41,432","8,856,556","14,694","58,566","1,523","32,122","8,147,763","4,380,451","7,337,083","12,256,754","2,108,668","18,798","11,535,229","1,956","1,916,929",82,"61,925"
PENNSYLVANIA,"5,258,014","2,666,331","2,591,683","1,061,626","1,079","9,002","230,516",N/A,652,"24,901",N/A,"243,836","125,089","2,010",440,"21,038","3,149","2,030","12,171",N/A,"1,199","1,047","24,662",N/A,N/A,396,"38,301",N/A,"6,081",N/A,"17,683",215,271,"30,507",N/A,"17,315",N/A,"24,745",N/A,N/A,"2,238",N/A,"1,354","107,596","1,626,610","1,611,478","378,261","467,459","2,213,422","2,198,872",34,184,983,1,8,32,13,148,"1,146","65,294","85,535","532,713","533,867","465,663","263,619","29,595","1,031,166","395,830","34,873",N/A,N/A,N/A,"847,262","17,517","377,926","56,477","53,280","816,140","815,843","64,926","60,851","16,433","2,936","2,578","494,379","511,270",26,11,"16,160","8,383","121,328,348","101,652,758","39,046,855","922,240","5,153,773","13,210,597","211,557",21,71,"16,938","3,384,310","20,950","493,893","21,595,499","1,318,472","3,742,164","336,041","36,197,409","1,310,197","42,318,279","1,252,369","3,069,717","210,488","9,786","3,127",882,"14,011","10,988",87,151,606,"74,880","66,743","39,244","16,761","13,172","32,642","51,891","52,079",473,11,46,"5,863","5,066","3,475","1,868","1,711",119,489,"57,284","2,984,792","19,582","14,671,506","53,779","30,277,371","33,256","8,686,445","2,837","418,459","773,734,637","1,331,795","206,336,642","403,655","1,418,689","39,339","991,243","111,859,797","135,112,770","258,504,628","485,765,920","74,841,458","620,562","305,591,003","46,724","40,797,099","3,445","999,364"
RHODE ISLAND,"345,506","168,025","177,481","75,010",N/A,460,"3,200",N/A,N/A,N/A,N/A,"38,920","20,901",N/A,N/A,N/A,N/A,N/A,"27,934",N/A,N/A,N/A,"2,468",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"3,392",N/A,N/A,"4,984",N/A,682,833,N/A,N/A,439,N/A,N/A,"1,545","7,393","70,172","67,378","55,228","51,077","122,253","116,948",154,77,180,0,0,5,0,27,69,"4,980","6,488","46,197","48,085","50,888","28,803","1,729","57,731","40,025","2,261",N/A,N/A,547,"44,785","1,165","55,139","3,562","4,085","40,961","41,440","10,041","10,951",976,124,101,"26,167","26,382",0,0,"1,204",174,"4,218,300","2,364,970","941,030","21,873","194,790","274,491","5,500",0,5,52,"172,900",363,"8,009",91,11,"9,617",779,"100,520","3,648","253,810","7,819",349,41,32,19,4,518,328,85,5,41,"1,751","1,433","1,239",611,420,"1,048","1,164","1,377",6,1,5,322,237,172,89,86,4,31,"3,029","894,645","5,625","5,999,522","20,940","1,666,628","4,662","1,398,457",200,"31,500","76,253,023","142,501","23,248,561","46,655","337,270","3,377","126,483","8,980,688","19,294,199","39,738,605","58,469,909","8,825,407","85,976","37,927,921","4,099","4,351,338",766,"52,250"
SOUTH CAROLINA,"1,151,149","572,337","578,812","222,941",N/A,138,"2,502",N/A,N/A,N/A,N/A,"1,665",594,N/A,N/A,75,N/A,N/A,159,N/A,N/A,N/A,106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,N/A,N/A,293,N/A,178,N/A,63,N/A,59,N/A,N/A,378,"688,934","223,678","221,517","2,586","3,684","576,226","568,653",124,131,173,N/A,N/A,N/A,1,9,34,"415,814","604,332","5,297","5,373","3,591","1,567","110,971","99,334","3,323","132,949",N/A,N/A,N/A,"83,521","158,185","2,552","341,932","347,209","94,745","92,930",258,211,"155,064","59,131","54,279","43,290","46,761",600,"1,044","1,575","1,102","51,337,985","16,572,410","4,172,262","99,105","7,929,415","5,255,237","115,008",44,185,"3,643","3,867,418",688,"9,428","658,351","115,510","17,303","4,129","3,019,119","308,056","13,770,417","1,345,990",472,65,"4,257","17,795","4,331","4,081","1,957",115,"1,327","3,083","29,347","17,941","39,852","14,907","8,551","8,214","10,336","22,929","1,412",85,185,"2,775","3,348","13,843","6,495","5,182","1,198","2,713",763,"217,274","2,264","668,438","3,476","216,964",299,"68,258",45,"4,332","18,873,666","31,927","4,299,473","15,901","61,042","2,382","29,276","2,981,486","5,591,670","9,644,578","11,058,527","1,792,386","24,662","6,590,983","1,731","1,055,202",183,"217,195"
State,TOTAL POPULATION,TOTAL MALES,TOTAL FEMALES,FAMILIES,PERSONS BORN IN EUROPE,PERSONS BORN IN FRANCE,PERSONS BORN IN GERMANY,PERSONS BORN IN GREECE,PERSONS BORN IN HOLLAND,PERSONS BORN IN HUNGARY,PERSONS BORN IN INDIA,PERSONS BORN IN IRELAND,PERSONS BORN IN ENGLAND,PERSONS BORN IN DENMARK,PERSONS BORN IN AUSTRALIA,PERSONS BORN IN AUSTRIA,PERSONS BORN IN BELGIUM,PERSONS BORN IN BOHEMIA,PERSONS BORN IN CANADA AND NEWFOUNDLAND,PERSONS BORN IN CENTRAL AMERICA,PERSONS BORN IN CHINA,PERSONS BORN IN CUBA AND THE WEST INDIES,PERSONS BORN IN ITALY,PERSONS BORN IN JAPAN,PERSONS BORN IN LUXEMBURG,PERSONS BORN AT SEA,PERSONS BORN IN WALES,"JAPANESE POPULATION, 1880","JAPANESE POPULATION, 1890","CHINESE POPULATION, 1870","CHINESE POPULATION, 1880","CHINESE POPULATION, 1890","NEGRO POPULATION, 1870","NEGRO POPULATION, 1880",NATIVE-BORN WHITE MALES OF FOREIGN PARENTAGE,NATIVE-BORN FEMALES OF FOREIGN PARENTAGE,FOREIGN-BORN WHITE MALES,FOREIGN-BORN WHITE MALES 18-44 YEARS OF AGE,COLORED MALES 18-44 YEARS OF AGE,NATIVE WHITE MALES 21 YEARS OF AGE AND OVER,FOREIGN-BORN WHITE MALES 21 YEARS OF AGE AND OVER,COLORED MALES 21 YEARS OF AGE AND OVER,PERSONS BORN IN AFRICA,PERSONS BORN IN ASIA (COUNTRY UNSPECIFIED),PERSONS BORN IN THE ATLANTIC,NATIVE WHITE MALES 18-44 YEARS OF AGE,COLORED FEMALES 5-20 YEARS OF AGE,FOREIGN-BORN WHITE FEMALES,COLORED MALES,COLORED FEMALES,NATIVE WHITE MALES 5-20 YEARS OF AGE,NATIVE WHITE FEMALES 5-20 YEARS OF AGE,FOREIGN-BORN WHITE MALES 5-20 YEARS OF AGE,FOREIGN-BORN WHITE FEMALES 5-20 YEARS OF AGE,COLORED MALES 5-20 YEARS OF AGE,FEMALE COLORED PUPILS IN COMMON SCHOOLS,MALE COLORED PUPILS IN COMMON SCHOOLS,FEMALE WHITE PUPILS IN COMMON SCHOOLS,MALE WHITE PUPILS IN COMMON SCHOOLS,FEMALE COLORED TEACHERS IN COMMON SCHOOLS,MALE COLORED TEACHERS IN COMMON SCHOOLS,FEMALE WHITE TEACHERS IN COMMON SCHOOLS,MALE WHITE TEACHERS IN COMMON SCHOOLS,"ESTIMATED VALUE OF FARM PRODUCTS, 1889","VALUATION OF LIVESTOCK ON HAND JUNE 1, 1890",VALUATION OF IMPLEMENTS AND MACHINERY,"VALUATION OF LAND, FENCES, AND BUILDINGS",UNIMPROVED ACRES IN FARMS,IMPROVED ACRES IN FARMS,TOTAL FARMS,FARMS OF 1000 ACRES OR MORE RENTED FOR SHARE OF PRODUCTS,FARMS OF 500-999 ACRES RENTED FOR SHARE OF PRODUCTS,FARMS OF 100-499 ACRES RENTED FOR SHARE OF PRODUCTS,COST OF FERTILIZERS PURCHASED 1889,ACRES PLANTED IN BARLEY,BUSHELS OF BARLEY PRODUCED,BUSHELS OF WHEAT PRODUCED,ACRES PLANTED IN WHEAT,BUSHELS OF RYE PRODUCED,ACRES PLANTED IN RYE,BUSHELS OF OATS PRODUCED,ACRES PLANTED IN OATS,BUSHELS OF INDIAN CORN PRODUCED,ACRES PLANTED IN INDIAN CORN,BUSHELS OF BUCKWHEAT PRODUCED,ACRES PLANTED IN BUCKWHEAT,FARMS OF 50-99 ACRES RENTED FOR SHARE OF PRODUCTS,FARMS OF 20-49 ACRES RENTED FOR SHARE OF PRODUCTS,FARMS OF 10-19 ACRES RENTED FOR SHARE OF PRODUCTS,FARMS OF 10-19 ACRES CULTIVATED BY OWNERS,FARMS UNDER TEN ACRES CULTIVATED BY OWNERS,AVG. SIZE OF FARMS (IN ACRES),FARMS OF 1000 ACRES OR MORE,FARMS OF 500-999 ACRES,FARMS OF 100-499 ACRES,FARMS OF 50-99 ACRES,FARMS OF 20-49 ACRES,FARMS OF 10-19 ACRES,FARMS UNDER TEN ACRES,FARMS OF 20-49 ACRES CULTIVATED BY OWNERS,FARMS OF 50-99 ACRES CULTIVATED BY OWNERS,FARMS OF 100-499 ACRES CULTIVATED BY OWNERS,FARMS UNDER TEN ACRES RENTED FOR SHARE OF PRODUCTS,FARMS OF 1000 ACRES OR MORE RENTED FIXED MONEY VALUE,FARMS OF 500-999 ACRES RENTED FOR FIXED MONEY VALUE,FARMS OF 100-499 ACRES RENTED FOR FIXED MONEY VALUE,FARMS OF 50-99 ACRES RENTED FOR FIXED MONEY VALUE,FARMS OF 20-49 ACRES RENTED FOR FIXED MONEY VALUE,FARMS OF 10-19 ACRES RENTED FOR FIXED MONEY VALUE,FARMS UNDER TEN ACRES RENTED FOR FIXED MONEY VALUE,FARMS OF 1000 ACRES OR MORE CULTIVATED BY OWNERS,FARMS OF 500-999 ACRES CULTIVATED BY OWNERS,MALE PIECEWORKERS OVER 16 YEARS OF AGE,WAGES PAID TO CHILDREN EMPLOYED AS SKILLED AND UNSKILLED OPERATIVES IN MFG.,CHILDREN EMPLOYED AS SKILLED AND UNSKILLED OPERATIVES IN MFG.,WAGES PAID TO FEMALE SKILLED AND UNSKILLED OPERATIVES OVER 15 YEARS OF AGE,FEMALE SKILLED AND UNSKILLED OPERATIVES OVER 15 YEARS OF AGE EMPLOYED IN MFG.,WAGES PAID TO MALE PIECEWORKERS OVER 16 YEARS OF AGE,FEMALE PIECEWORKERS OVER 15 YEARS OF AGE,WAGES PAID TO FEMALE PIECEWORKERS OVER 15 YEARS OF AGE,CHILDREN EMPLOYED AS PIECEWORKERS IN MFG.,WAGES PAID TO CHILDREN EMPLOYED AS PIECEWORKERS,COST OF MATERIALS USED IN MFG.,"VALUE OF PRODUCTS, INCLUDING CUSTOM WORK AND REPAIRING, IN MFG.",WAGES PAID TO MALE SKILLED AND UNSKILLED OPERATIVES OVER 16 OF AGE,MALE SKILLED AND UNSKILLED OPERATIVES OVER 16 YEARS OF AGE,"WAGES PAID TO FEMALE OFFICERS, FIRM MEMBERS AND CLERKS IN MFG. ESTB.",MANUFACTURING ESTABLISHMENTS REPORTING,AGGREGATE AMOUNT OF CAPITAL INVESTED IN MFG. ESTB.,CAPITAL INVESTED IN PLANT LAND IN MFG. ESTB.,CAPITAL INVESTED IN PLANT BUILDINGS IN MFG. ESTB.,"CAPITAL INVESTED IN PLANT MACHINERY, TOOLS EQUIPMENT OF MFG. ESTB.",CAPITAL INVESTED IN FORM OF LIVE ASSETS OF MFG. ESTB.,MISCELLANEOUS EXPENSES IN MFG. ESTB.,AVERAGE EMPLOYEES OF ALL CLASSES IN MFG. ESTB.,TOTAL ANNUAL WAGES PAID IN MFG. ESTB.,"MALE OFFICERS, FIRM MEMBERS, AND CLERKS IN MFG. ESTB. OVER 16 YEARS OF AGE","WAGES PAID TO MALE OFFICERS, FIRM MEMBER AND CLERKS IN MFG. ESTB.","FEMALE OFFICERS, FIRM MEMBERS, AND CLERKS OVER 15 YEARS OF AGE",DWELLINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH DAKOTA,"328,808","180,250","148,558","70,250",N/A,N/A,"18,188",N/A,"1,428",N/A,N/A,"4,774","5,111","4,369",N/A,N/A,N/A,"2,488","9,493",N/A,N/A,N/A,N/A,N/A,N/A,N/A,695,N/A,N/A,N/A,"7,746",N/A,N/A,"1,579",N/A,"12,398",N/A,N/A,N/A,N/A,"19,257",N/A,"3,529",541,"57,898","69,334","38,220","52,835","110,338","127,415",387,795,782,N/A,N/A,N/A,0,230,195,70,288,"57,349","51,866","52,648","31,227",445,"53,438","42,739",588,N/A,N/A,N/A,"47,547",224,"38,195",919,599,"48,839","47,099","9,334","8,135",269,3,0,"36,932","41,008",0,0,"3,126","1,294","22,047,279","29,231,509","8,371,712","107,466","4,437,167","6,959,293","50,158",29,187,"4,771","15,675","97,370","902,005","16,541,138","2,259,846","65,183","9,229","7,469,846","580,289","13,152,008","753,309","11,423","1,561",226,83,8,45,24,227,187,"1,501","46,043","1,769",557,62,39,438,"1,431","40,184",5,6,33,"1,088",112,36,9,10,152,"1,281",77,"3,544",35,"31,366",123,"36,120",6,"1,978",1,129,"3,523,840","5,683","759,556","1,769","3,665",499,"3,208","322,855","512,142","1,329,023","1,043,776","268,214","2,422","1,098,418",401,"262,060",10,"68,894"
TENNESSEE,"1,767,518","891,585","875,933","334,194",N/A,490,"5,364",N/A,N/A,257,N/A,"5,016","2,852",N/A,N/A,N/A,N/A,N/A,"1,020",N/A,N/A,N/A,788,N/A,N/A,N/A,620,N/A,"1,027",N/A,332,N/A,N/A,704,N/A,463,N/A,N/A,N/A,N/A,N/A,N/A,"1,096","430,678","634,575","648,906","7,805","12,224","868,128","879,361",70,352,146,0,0,6,0,25,51,"322,331","403,151","16,909","16,348","12,124","5,764","74,619","299,054","10,960","92,462",N/A,N/A,N/A,"243,831","91,793","7,775","213,646","217,235","271,866","264,428","1,095",972,"90,718","51,109","50,493","170,607","183,523",752,"1,075","2,459","4,090","55,194,181","60,254,230","9,936,880","242,701","10,799,028","9,362,555","174,412",83,307,"7,188","361,097","3,585","63,866","8,300,789","877,361","165,621","26,443","7,355,100","588,138","63,635,350","2,791,324","7,143","1,231","5,583","11,726","7,148","5,204","3,971",116,807,"3,046","68,076","43,328","37,074","15,237","6,844","18,583","33,478","56,135","1,993",65,147,"4,753","4,267","6,765","2,885",880,659,"2,592","2,095","150,355","1,333","538,573","2,631","875,364",642,"140,495",237,"24,695","40,463,782","72,355","11,827,698","30,549","101,317","4,559","51,475","6,441,558","7,263,689","16,190,443","21,579,402","4,126,271","42,759","16,899,351","5,026","3,240,854",246,"323,136"
TEXAS,"2,235,523","1,172,553","1,062,970","411,251",782,"2,728","48,843",145,N/A,228,N/A,"8,201","9,441",649,N/A,"8,758",216,"3,215","2,866",N/A,695,262,"2,107",N/A,N/A,N/A,321,N/A,"1,711",N/A,"2,806",259,163,"2,172",N/A,976,N/A,"1,591",N/A,N/A,"1,313","51,559",745,"488,171","667,801","741,079","62,936","90,020","1,000,034","1,082,533",379,992,704,0,0,3,25,136,710,"253,475","393,384","96,175","89,411","88,782","48,659","84,584","359,911","74,099","101,932",201,N/A,N/A,"314,170","109,698","62,687","246,517","243,071","344,243","336,346","13,645","13,594","106,616","58,263","50,476","193,853","173,829",841,"1,676","3,551","5,026","111,699,430","103,259,503","13,746,541","399,971","30,660,722","20,746,215","228,126",357,658,"10,975","58,665","2,782","48,152","4,283,344","352,477","62,370","5,255","12,581,360","528,924","69,112,150","3,079,907","1,263",99,"14,514","38,925","8,803","3,115","1,682",225,"5,415","8,717","87,112","46,652","62,303","14,433","3,494","13,625","28,853","72,937","1,197",330,383,"3,200","3,285","9,753","2,515",615,"4,728","7,676","1,865","116,836",890,"438,164","1,606","829,558",371,"64,127",82,"5,022","36,152,308","70,434","13,694,788","29,980","152,731","5,268","46,815","8,495,546","6,090,177","15,765,884","16,463,574","3,594,940","39,475","18,586,338","4,418","3,285,112",263,"402,422"
UTAH (territory),"207,905","110,463","97,442","38,816",N/A,N/A,"2,121",N/A,N/A,N/A,N/A,"2,045","20,899","9,023",N/A,N/A,N/A,N/A,"1,222",N/A,808,N/A,347,N/A,N/A,N/A,"2,387",N/A,"1,336",N/A,"5,986",N/A,N/A,"3,474",N/A,N/A,N/A,N/A,N/A,N/A,"1,854",N/A,"1,562",588,"31,122","37,330","24,953","28,111","72,489","82,352",179,807,608,0,0,4,445,501,806,118,232,"44,340","40,974","27,259","14,409","1,001","29,493","23,742","1,236",N/A,N/A,N/A,"29,729",141,"24,874","1,534",472,"36,928","35,785","3,349","3,513",221,2,1,"17,514","18,855",0,0,363,317,"4,891,460","6,813,830","1,164,660","28,403","775,482","548,223","10,517",1,3,115,"23,211","6,440","163,328","1,515,465","84,505","33,928","3,389","597,947","22,747","84,760","5,782",316,15,95,142,45,"1,296",598,126,40,101,"2,734","2,096","3,555","1,354",637,"3,388","1,975","2,585",21,1,4,34,26,25,13,18,38,94,294,"25,581",185,"113,368",417,"170,056",68,"9,749",22,"1,253","4,252,030","8,911","1,871,258","3,363","19,905",531,"6,583","1,281,296","838,690","1,483,059","2,979,977","455,968","4,980","2,715,805",576,"504,635",55,"37,285"
VERMONT,"332,422","169,327","163,095","75,869",N/A,175,877,N/A,N/A,N/A,N/A,"9,810","3,518",N/A,N/A,N/A,N/A,N/A,"25,004",N/A,N/A,N/A,445,N/A,N/A,N/A,959,N/A,7,N/A,870,N/A,N/A,"1,730",N/A,153,N/A,N/A,N/A,96,N/A,N/A,381,937,"111,585","113,660","20,321","23,767","142,774","145,560",14,11,34,0,0,1,0,0,32,924,"1,057","31,402","30,749","23,716","11,724",247,"81,727","19,642",328,N/A,N/A,N/A,"55,232",170,"20,308",549,455,"48,523","45,788","3,650","3,159",167,61,47,"31,870","33,630",0,0,"3,872",528,"20,364,980","16,644,320","4,733,560","80,427","1,739,703","2,655,943","32,573",4,48,"1,777","217,397","16,427","420,761","164,720","8,397","43,256","3,379","3,316,141","101,582","1,700,688","41,790","271,216","13,429",373,151,60,"1,422","1,162",135,69,396,"18,689","7,002","3,505","1,591","1,321","3,106","6,104","15,638",43,3,26,"1,274",525,248,109,116,62,322,"1,190","52,152",343,"626,679","2,145","447,570",600,"157,477",46,"4,170","20,433,174","38,340","7,139,505","17,795","63,561","3,031","32,763","3,606,967","4,995,066","8,223,289","15,937,969","2,188,826","24,894","10,096,549","2,629","1,605,435",146,"69,817"
VIRGINIA,"1,655,980","824,278","831,702","304,673",N/A,331,"4,361",N/A,N/A,448,N/A,"4,578","3,342",N/A,N/A,N/A,N/A,N/A,780,N/A,N/A,N/A,"1,219",N/A,N/A,N/A,300,N/A,N/A,N/A,215,N/A,N/A,"1,032",N/A,407,N/A,N/A,N/A,210,N/A,N/A,"1,149","635,438","489,008","487,750","6,027","12,347","825,675","811,931",229,85,349,0,0,16,4,6,55,"512,841","631,616","13,236","11,939","12,195","5,356","103,900","236,858","11,177","130,747",N/A,N/A,N/A,"186,084","140,300","5,994","311,097","324,761","197,735","194,895",964,738,"137,147","65,048","57,011","105,448","114,762","1,043",930,"3,361","2,189","42,244,458","33,404,281","6,593,688","264,491","9,979,406","9,125,545","127,600",154,793,"9,102","2,320,260","2,051","40,982","7,904,092","737,510","397,394","52,063","5,695,100","495,508","27,172,493","1,600,690","41,199","5,170","4,107","4,486","2,430","7,938","6,083",150,"1,395","5,077","54,903","24,667","21,708","11,566","8,284","14,966","18,261","41,112","1,232",137,437,"4,689","2,299","2,256","1,198",969,"1,104","3,847","5,681","226,202","2,498","864,602","5,947","1,819,592","3,708","653,807",749,"53,239","50,148,285","88,364","12,199,488","34,983","116,820","5,915","63,457","7,041,581","9,572,702","18,348,110","28,494,406","7,421,087","59,591","19,644,850","5,684","3,711,100",341,"292,654"
WASHINGTON,"349,390","217,562","131,828","70,977",N/A,"1,046","15,399",N/A,227,104,N/A,"7,799","9,854","2,807",237,"1,110",313,239,"17,412",N/A,"3,275",N/A,"1,408",377,N/A,N/A,"1,676",N/A,"1,324",N/A,"10,272",N/A,93,"3,514",129,"2,118",110,209,114,N/A,"8,334",N/A,505,"1,602","75,076","110,486","25,075","64,930","106,753","152,632","1,319","4,405","3,655",0,1,360,234,"3,186","3,260",207,325,"39,328","29,429","61,312","44,866","4,251","87,218","54,716","4,984",N/A,N/A,N/A,"75,743",823,"24,882","6,436","2,441","43,868","41,309","6,061","4,581","1,221",13,14,"27,785","27,620",0,0,954,656,"13,674,930","14,113,110","3,150,200","83,462","2,358,358","1,820,832","18,056",30,64,769,"11,633","51,551","1,269,140","6,345,426","372,658","19,188","1,763","2,273,182","65,089","156,413","9,583",430,27,72,35,12,175,99,231,308,890,"13,907","1,715",919,200,117,836,"1,584","12,762",4,7,24,376,59,48,13,14,271,802,883,"22,761",129,"176,732",455,"495,336",28,"9,830",1,75,"19,917,057","41,768","10,307,160","17,181","27,136","1,543","34,370","9,133,392","3,643,086","8,766,916","12,826,341","2,180,557","20,366","12,658,614","1,642","1,619,584",47,"68,833"
WEST VIRGINIA,"762,794","390,285","372,509","140,359",N/A,213,"7,292",N/A,N/A,236,N/A,"4,799","2,700",N/A,N/A,221,N/A,N/A,374,N/A,N/A,N/A,632,N/A,N/A,N/A,398,N/A,610,N/A,N/A,N/A,N/A,914,N/A,126,N/A,N/A,N/A,N/A,N/A,N/A,368,"32,690","329,313","340,901","8,069","10,814","364,440","379,471",1,29,9,0,0,3,0,5,15,"17,980","25,886","20,579","20,432","10,790","4,672","8,563","162,429","9,769","9,202",N/A,N/A,N/A,"134,099","6,011","8,062","18,015","14,702","146,502","144,430",970,918,"6,838","3,414","3,144","88,489","98,246",75,103,"1,933","3,380","20,439,000","23,964,610","3,116,420","151,880","5,767,326","4,554,000","72,773",85,168,"2,997","210,767",326,"5,387","3,634,197","349,016","117,113","14,962","2,946,653","180,815","13,730,506","592,763","120,469","13,696","1,697","1,689","1,174","2,200","1,489",142,693,"1,727","31,735","19,857","12,219","3,830","2,712","9,692","17,286","27,204",830,62,118,"1,534",874,838,456,393,546,"1,441","2,111","102,167",763,"167,964",912,"935,743",543,"88,219",48,"6,632","23,729,089","38,702","5,611,054","14,963","61,614","2,376","28,118","3,615,607","4,138,734","8,710,179","11,653,510","1,960,929","21,969","8,330,997","2,475","1,357,604",154,"136,378"
WISCONSIN,"1,686,880","874,951","811,929","335,456",98,"2,009","259,819",N/A,"6,252",486,N/A,"33,306","23,628","13,885",77,"4,856","4,567","11,999","33,163",N/A,136,52,"1,123",N/A,325,365,"4,297",N/A,"7,181",N/A,"20,157",N/A,36,"5,494",N/A,"2,279",N/A,"17,660",N/A,N/A,"65,696",N/A,263,"2,444","212,012","222,637","235,139","284,060","576,790","590,891","1,206","3,161","3,835",0,0,9,0,16,119,"2,113","2,702","364,896","361,939","283,893","139,121","1,411","215,649","244,244","1,829",N/A,N/A,N/A,"206,937","1,153","235,096","3,525","2,882","264,293","264,002","37,758","35,337","1,303",29,35,"171,909","178,369",0,0,"9,649","2,388","70,990,645","63,784,377","19,167,010","477,525","6,994,057","9,793,931","146,409",6,68,"5,535","105,192","474,914","15,225,872","11,698,922","744,080","4,250,582","275,058","60,739,052","1,627,151","34,024,216","1,120,341","1,064,178","77,458","2,716",968,106,"2,851","2,287",115,109,814,"67,425","48,221","23,974","3,202","2,664","21,857","43,411","58,465",120,4,35,"3,425","2,094","1,149",245,257,99,711,"9,096","212,549","1,727","1,456,403","6,670","3,942,838","6,081","979,610",208,"25,129","145,437,016","248,546","36,341,738","96,224","436,446","10,417","246,515","57,766,281","24,461,110","43,228,127","121,059,886","18,602,764","132,031","51,843,708","10,949","8,448,995","1,076","316,163"
WYOMING,"60,705","39,343","21,362","12,065",N/A,N/A,"2,037",N/A,N/A,N/A,N/A,"1,900","3,147",680,N/A,N/A,N/A,N/A,"1,314",N/A,474,N/A,259,N/A,N/A,N/A,533,N/A,N/A,N/A,"1,357",N/A,N/A,"1,380",N/A,794,N/A,N/A,N/A,N/A,345,N/A,693,922,"10,772","19,553","4,493","10,420","16,869","28,923",66,140,43,N/A,N/A,N/A,143,914,465,183,298,"8,712","5,808","9,941","7,335",898,"17,320","8,730",994,N/A,N/A,N/A,"16,381",92,"4,489","1,137",293,"7,518","6,488","1,142",935,116,7,6,"3,860","4,002",0,0,247,59,"2,241,590","15,348,331","522,250","14,461","1,353,601","476,831","3,125",11,2,53,"1,548",486,"11,763","74,450","4,584","2,055",141,"388,505","14,607","25,172","1,977",140,20,3,2,0,16,15,586,214,274,"2,494",82,30,16,15,28,79,"2,405",0,13,12,36,0,0,0,0,190,260,56,982,5,"16,265",57,"41,765",3,"1,940",0,0,"1,084,432","2,368","726,217",901,"10,988",190,"1,411","146,369","209,721","455,748","599,346","94,073","1,144","878,646",104,"80,489",18,"11,880"
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
