OHIO,"4,157,545","944,433","934,674","4,028,125","1,212,223","11,321",N/A,N/A,N/A,639,N/A,N/A,"55,018","16,463","1,719",213,"204,160","5,604","2,814",N/A,"44,745","1,468",N/A,"1,276","8,669",958,530,154,"11,481",164,"12,007","3,951",N/A,N/A,"9,327","8,203",N/A,N/A,538,"6,339",N/A,552,"1,855,372","20,266","630,151","637,262","46,916","49,985","46,938","50,403","481,586","469,278","1,315,130","1,336,310","211,236","246,664","211,451","247,283","1,843,439","20,831","14,484","15,320",N/A,348,N/A,"2,903","19,864","15,131",600,"11,575",N/A,N/A,24,7,"750,719","118,597","23,684",327,N/A,"6,508","31,911","3,202","56,416","10,739","50,155","14,231","14,107","20,096",881,"6,199","924,747","30,164","24,203","6,800",33,22,"146,336","11,121",490,212,28,17,221,"1,001","1,969","268,404","24,501,985","19,244,472","817,164","219,451,470","36,354,150","125,954,616","200,820,776","14,502,600","40,760","51,390","23,839","276,719",89,"2,531","14,816","18,115","57,566","89,774","67,258","18,361","7,218","3,399","4,244","23,509","168,369","274,750",164,916,"12,883,284","4,369","707,917","69,728,206","4,741,189","3,035,915","54,602,073","7,349,029","447,850","427,856","19,993,768","832,438","53,711","140,364,129","32,398","605,792","49,658,809","94,493,965","158,986,928","302,652,564","36,624","30,003","29,351,045","345,869","153,955,330","287,789","857,636"
OREGON,"413,536","91,214","87,545","371,638","144,446","1,029","2,523",N/A,53,"2,789",N/A,115,"4,194",156,324,95,"13,292",775,"2,131",N/A,"5,663","1,663",93,N/A,N/A,306,81,N/A,401,N/A,"2,677","4,555",N/A,N/A,"2,283","1,753",N/A,142,N/A,220,N/A,N/A,"187,495","2,336","61,982","63,401",428,677,"3,452","15,502","39,780","44,816","117,343","138,782","19,976","33,885","20,258","45,490","160,293","2,156",98,103,N/A,"9,367",N/A,874,"6,634",231,298,893,138,N/A,"1,834",977,"78,137","18,290",455,"8,746",N/A,"3,953","3,436",322,"1,745",435,"2,207","6,299",89,"9,367",154,"3,435","98,696","1,079",481,48,788,831,"21,265",591,40,58,6,3,238,206,551,"34,976","10,071,328","3,328,308","113,138","19,199,694","6,506,725","33,917,048","31,896,248","4,842,834","94,560","3,689","2,579","35,837",281,404,"1,027","1,640","4,083","4,673","11,055","3,402","5,826",502,324,"4,013","24,179","35,286","1,287","2,440","452,939",295,"49,900","2,242,795","455,032","178,769","1,315,514","293,480","26,108","25,514","594,337","46,001","1,821","7,830,594","3,088","33,422","4,597,502","5,684,991","10,492,960","12,646,940","3,599","1,280","1,323,155","17,236","8,333,433","15,120","87,523"
PENNSYLVANIA,"6,302,115","1,320,025","1,303,174","6,086,595","1,817,239","66,655",N/A,N/A,N/A,"1,393",N/A,N/A,"205,909","47,393",637,N/A,"212,453","9,158",988,N/A,"114,831","2,531",N/A,"15,552","14,343","2,668",660,"1,150","35,453",551,"6,707","24,130",N/A,N/A,"30,386","50,959","1,259",N/A,"3,710","42,753",N/A,"1,429","2,650,543","64,200","928,567","934,092","77,497","79,348","78,214","82,237","719,500","710,528","1,868,908","1,860,185","430,952","551,591","431,252","553,998","2,666,322","59,571","20,408","22,986",N/A,"1,840",N/A,"1,468","13,292","3,368","4,132","67,492",N/A,N/A,786,561,"1,021,670","337,862","44,302","2,082",N/A,"59,236","62,542","14,276","71,384","15,988","191,706","20,298","19,532","88,762","4,694","22,921","1,246,387","32,292","42,118","9,006",270,26,"214,257","20,452",72,145,23,1,26,324,591,"220,869","19,371,015","13,209,183","575,393","322,879,810","50,917,240","102,439,183","150,851,830","16,647,730","44,985","34,457","23,592","224,248",86,"2,737","14,419","17,882","41,575","69,670","57,800","14,151","5,088","3,680","2,173","7,048","152,707","223,657",238,688,"33,067,828","33,135","5,307,470","134,344,269","10,814,621","4,444,216","86,207,684","32,877,748","1,042,435","995,674","46,761,074","1,834,791","126,093","293,697,372","52,185","1,551,549","148,768,571","227,035,804","392,150,856","783,593,481","58,836","47,439","48,605,173","733,834","332,072,670","574,606","1,236,238"
RHODE ISLAND,"428,556","94,179","92,735","409,713","127,144","8,972",N/A,N/A,N/A,N/A,N/A,N/A,"35,501",N/A,N/A,N/A,"4,300",679,N/A,N/A,"22,832",N/A,N/A,838,N/A,"4,192",N/A,N/A,N/A,N/A,N/A,"6,072",N/A,N/A,"5,455","2,429",N/A,"2,545",N/A,849,N/A,N/A,"144,340","11,093","49,921","49,360","4,802","4,290","4,822","4,684","71,801","68,491","73,216","71,770","68,201","65,571","68,343","66,176","149,697","11,849","1,129","1,274",N/A,N/A,N/A,"31,533","7,744",N/A,N/A,578,N/A,N/A,16,4,"54,480","38,797","2,142",318,N/A,"5,168","5,447","1,456","1,196","2,518","24,157","1,133","1,063","12,293",233,"1,842","68,842","1,391","2,209",347,26,5,"24,810","3,075",0,11,1,0,0,16,28,"5,401","455,602","187,354","13,422","9,703,490","1,270,270","2,593,659","5,364,724","1,032,360","1,053",63,"1,034","5,498",83,327,507,578,"1,169","1,256","1,049",358,192,207,12,212,"3,942","5,470",17,45,"8,909,010","5,036","909,632","12,199,283","1,621,927","752,305","8,442,226","1,382,825","96,393","93,846","2,546,821","184,074","29,269","31,295,442","4,189","183,785","13,467,509","30,713,220","49,418,315","90,185,543","4,536","4,433","5,552,189","98,813","41,114,084","64,508","67,816"
SOUTH CAROLINA,"1,340,316","269,864","267,859","1,322,918","283,325",180,N/A,N/A,N/A,N/A,104,N/A,"1,131",N/A,N/A,62,"2,075",84,N/A,N/A,474,N/A,N/A,N/A,N/A,314,N/A,N/A,N/A,N/A,N/A,65,N/A,N/A,239,316,N/A,N/A,N/A,82,N/A,N/A,"661,610",177,"107,374","110,598","398,695","383,626","398,761","383,748","5,994","5,676","268,454","272,312","2,212","3,159","2,243","3,285","673,178",174,"168,750","173,651",N/A,N/A,N/A,N/A,173,N/A,N/A,77,N/A,N/A,21,28,"104,983","1,423","130,283",78,151,87,578,46,"54,177",198,344,"283,940","283,883",478,9,73,"111,685","15,711","69,201","83,594",13,17,"1,781",52,"23,817","42,434",180,91,"3,376","15,503","85,401","148,864","13,985,014","5,775,741","99,806","26,955,670","6,629,770","20,199,859","62,530,362","6,107,100","30,170","14,021","14,612","155,355",90,"1,193","13,075","18,828","54,384","29,944","20,532","7,866","6,209",874,393,"2,934","37,120","69,954","1,010","2,314","1,685,139","8,560","849,406","3,111,587","141,258","391,065","2,465,245","114,019","34,028","32,924","1,103,559","58,749","9,752","6,921,355","3,762","67,356","3,448,643","11,867,770","26,096,931","25,943,121","4,088","1,525","1,327,052","48,135","9,455,900","29,823","259,302"
State,TOTAL POPULATION,TOTAL FAMILIES,PRIVATE FAMILIES,PERSONS IN PRIVATE FAMILIES,TOTAL MALES 21 YEARS OF AGE AND OVER,PERSONS BORN IN ITALY,PERSONS BORN IN JAPAN,PERSONS BORN IN LUXEMBURG,PERSONS BORN IN MEXICO,PERSONS BORN IN NORWAY,PERSONS BORN IN NORWAY AND DENMARK,PERSONS BORN IN THE PACIFIC ISLANDS,PERSONS BORN IN IRELAND,PERSONS BORN IN HUNGARY,PERSONS BORN IN HOLLAND,PERSONS BORN IN GREECE,PERSONS BORN IN GERMANY,PERSONS BORN IN FRANCE,PERSONS BORN IN FINLAND,PERSONS BORN IN EUROPE,PERSONS BORN IN ENGLAND,PERSONS BORN IN DENMARK,PERSONS BORN IN POLAND,PERSONS BORN IN POLAND (AUSTRIAN),PERSONS BORN IN POLAND (GERMAN),PERSONS BORN IN OTHER COUNTRIES,PERSONS BORN AT SEA,PERSONS BORN IN THE WEST INDIES,PERSONS BORN IN WALES,PERSONS BORN IN TURKEY,PERSONS BORN IN SWITZERLAND,PERSONS BORN IN SWEDEN,PERSONS BORN IN SPAIN,PERSONS BORN IN SOUTH AMERICA,PERSONS BORN IN SCOTLAND,PERSONS BORN IN RUSSIA,PERSONS BORN IN RUMANIA,PERSONS BORN IN PORTUGAL,PERSONS BORN IN POLAND (UNKNOWN),PERSONS BORN IN POLAND (RUSSIAN),PERSONS BORN IN POLAND (OTHER),PERSONS BORN IN ASIA EXCEPT CHINA,NATIVE-BORN MALES,FOREIGN-BORN WHITE MALES 5-20 YEARS OF AGE,NATIVE WHITE FEMALES 5-20 YEARS OF AGE,NATIVE WHITE MALES 5-20 YEARS OF AGE,NEGRO FEMALES,NEGRO MALES,TOTAL COLORED FEMALES,TOTAL COLORED MALES,NATIVE-BORN WHITE FEMALES OF FOREIGN PARENTAGE,NATIVE-BORN WHITE MALES OF FOREIGN PARENTAGE,NATIVE-BORN WHITE FEMALES OF NATIVE PARENTAGE,NATIVE-BORN WHITE MALES OF NATIVE PARENTAGE,FOREIGN-BORN WHITE FEMALES,FOREIGN-BORN WHITE MALES,FOREIGN-BORN FEMALES,FOREIGN-BORN MALES,NATIVE-BORN FEMALES,FOREIGN-BORN WHITE FEMALES 5-20 YEAR OF AGE,NEGRO MALES 5-20 YEARS OF AGE,NEGRO FEMALES 5-20 YEARS OF AGE,PERSONS BORN IN CUBA,PERSONS BORN IN CHINA,PERSONS BORN IN CENTRAL AMERICA,PERSONS BORN IN CANADA (FRENCH),PERSONS BORN IN CANADA (ENGLISH),PERSONS BORN IN BOHEMIA,PERSONS BORN IN BELGIUM,PERSONS BORN IN AUSTRIA,PERSONS BORN IN AUSTRALIA,PERSONS BORN IN THE ATLANTIC ISLANDS,OTHER COLORED MALES 5-20 YEARS OF AGE,OTHER COLORED FEMALES 5-20 YEARS OF AGE,NATIVE WHITE MALES 18-44 YEARS OF AGE,FOREIGN-BORN WHITE MALES 18-44 YEARS OF AGE,NEGRO MALES 18-44 YEARS OF AGE,OTHER COLORED MALES 18-44 YEARS OF AGE,PERSONS BORN IN ASIA,ILLITERATE FOREIGN-BORN ALIEN MALES 21 YEARS OF AGE AND OVER,LITERATE FOREIGN-BORN MALES 21 YEARS OF AGE AND OVER,ILLITERATE FOREIGN-BORN MALES 21 YEARS OF AGE AND OVER,NATIVE WHITE ILLITERATES 10 YEARS OF AGE AND OVER OF NATIVE PARENTAGE,NATIVE WHITE ILLITERATES 10 YEARS OF AGE AND OVER OF FOREIGN PARENTAGE,FOREIGN-BORN WHITE ILLITERATES 10 YEARS OF AGE AND OVER,TOTAL COLORED ILLITERATES 10 YEARS OF AGE AND OVER,NEGRO ILLITERATES 10 YEARS OF AGE AND OVER,LITERATE FOREIGN-BORN ALIEN MALES 21 YEARS OF AGE AND OVER,ILLITERATE FOREIGN-BORN MALES 21 YEARS OF AGE AND OVER,LITERATE FOREIGN-BORN MALES 21 YEARS OF AGE AND OVER,LITERATE NATIVE WHITE MALES 21 YEARS OF AGE AND OVER,ILLITERATE NATIVE WHITE MALES 21 YEARS OF AGE AND OVER,LITERATE NATIVE NEGRO MALES 21 YEARS OF AGE AND OVER,ILLITERATE NATIVE NEGRO MALES 21 YEARS OF AGE AND OVER,OTHER LITERATE NATIVE COLORED MALES 21 YEARS OF AGE AND OVER,OTHER ILLITERATE NATIVE COLORED MALES 21 YEARS OF AGE AND OVER,LITERATE NATURALIZED FOREIGN-BORN MALES 21 YEARS OF AGE AND OVER,ILLITERATE NATURALIZED FOREIGN-BORN MALES 21 YEARS OF AGE AND OVER,FARMS OF COLORED SHARE TENANTS,FARMS OF COLORED CASH TENANTS,FARMS OF COLORED FARM MANAGERS,FARMS OF COLORED OWNERS AND TENANTS,FARMS OF COLORED PART OWNERS OF FARMS,FARMS OF COLORED FARM OWNERS,TOTAL FARMS OF COLORED FARMERS,FARMS WITH BUILDINGS,TOTAL ACRES OF LAND IN FARMS,ACRES OF IMPROVED LAND IN FARMS,VALUE FARM LAND AND IMPROVEMENTS (EXCEPT BUILDINGS),VALUE FARM BUILDINGS,VALUE FARM IMPLEMENTS AND MACHINERY,VALUE LIVESTOCK,VALUE FARM PRODUCTS NOT FED TO LIVESTOCK,EXPENDITURES FOR FARM LABOR,"LAND SURFACE AREA IN SQUARE MILES, 1900",FARMS OF WHITE SHARE TENANTS,FARMS OF WHITE CASH TENANTS,FARMS,AVERAGE SIZE OF FARMS IN ACRES,FARMS OF 1-2 ACRES,FARMS OF 3-9 ACRES,FARMS 10-19 ACRES,FARMS OF 20-49 ACRES,FARMS OF 50-99 ACRES,FARMS 100-174 ACRES,FARMS OF 175-259 ACRES,FARMS OF 260-499 ACRES,FARMS OF WHITE FARM MANAGERS,FARMS OF WHITE OWNERS AND TENANTS OF FARMS,FARMS OF WHITE PART OWNERS OF FARMS,FARMS OF WHITE FARM OWNERS,FARMS OF WHITE FARMERS,"FARMS OF 1,000 OR MORE ACRES",FARMS OF 500-999 ACRES,TOTAL WAGES OF WOMEN WAGE EARNERS 16 YEARS OF AGE AND OVER EMPLOYED IN MANUFACTURING,AVERAGE CHILD WAGE EARNERS UNDER 16 YEARS OF AGE EMPLOYED IN MANUFACTURING,TOTAL WAGES OF CHILD WAGE EARNERS UNDER 16 YEARS OF AGE EMPLOYED IN MANUFACTURING,TOTAL MISCELLANEOUS EXPENSES IN MANUFACTURING,RENT OF WORKS IN MANUFACTURING,"TAXES, EXCLUDING INTERNAL REVENUE, IN MANUFACTURING","RENT OF OFFICES, INTEREST, ETC. IN MANUFACTURING",COST OF CONTRACT WORK IN MANUFACTURING,TOTAL COST OF MATERIALS USED IN MANUFACTURING,COST OF PRINCIPAL MATERIALS USED IN MANUFACTURING,COST OF FUEL AND RENT OF POWER AND HEAT IN MANUFACTURING,VALUE PRODUCTS OF ALL MANUFACTURING ESTABLISHMENTS,AVERAGE WOMEN WAGE EARNERS 16 YEARS OF AGE AND OVER EMPLOYED IN MANUFACTURING,TOTAL WAGES OF MEN WAGE EARNERS 16 YEARS OF AGE AND OVER EMPLOYED IN MANUFACTURING,MANUFACTURING ESTABLISHMENTS,"TOTAL CAPITAL INVESTED IN MANUFACTURING (CO. TOTALS IN $, STATE TOTALS IN $1000)",CAPITAL INVESTED IN LAND USED IN MANUFACTURING,CAPITAL INVESTED IN BUILDINGS USED IN MANUFACTURING,"CAPITAL INVESTED IN MACHINERY, TOOLS, AND IMPLEMENTS USED IN MANUFACTURING",CAPITAL INVESTED IN THE FORM OF CASH AND SUNDRIES IN MANUFACTURING,PROPRIETORS AND FIRM MEMBERS OF MANUFACTURING,"SALARIED OFFICIALS, CLERKS, ETC. IN MANUFACTURING","SALARIES OF SALARIED OFFICIALS, CLERKS, ETC, IN MANUFACTURING",AVERAGE WAGE EARNERS IN MANUFACTURING,TOTAL WAGES OF WAGE EARNERS IN MANUFACTURING,AVERAGE MEN WAGE EARNERS 16 YEARS OF AGE AND OVER EMPLOYED IN MANUFACTURING,DWELLINGS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH DAKOTA,"401,570","83,536","82,290","388,013","112,681",N/A,N/A,N/A,N/A,"19,788",N/A,N/A,"3,298",N/A,"1,566",N/A,"17,873",N/A,"1,175",N/A,"3,862","5,038",N/A,N/A,N/A,"3,453",N/A,N/A,N/A,N/A,N/A,"8,647",N/A,N/A,"1,153","12,365",N/A,N/A,N/A,N/A,N/A,N/A,"165,038","5,278","63,712","66,743",193,272,"10,630","10,226","74,647","81,547","62,767","73,424","37,362","50,967","37,382","51,126","148,024","4,728",70,64,N/A,N/A,N/A,"1,138","5,906","2,320",N/A,926,N/A,N/A,"3,320","3,250","55,339","28,355",137,"3,674",N/A,295,"8,093",372,432,772,"5,835","7,793",51,"2,195",397,"7,530","61,429",478,147,28,"2,109","2,888","25,550","1,170",11,1,7,1,13,"1,773","1,806","50,225","19,070,616","11,285,983","189,207","30,926,300","12,218,680","65,173,432","52,705,199","5,528,070","76,850","9,665","1,774","52,622",362,308,231,268,967,"2,214","16,144","5,504","17,871",524,484,"14,951","23,418","50,816","2,041","7,074","55,263",114,"17,520","471,528","91,104","61,010","294,773","24,641","7,827","7,289","537,848","12,231",231,"1,471,626","1,639","7,579","621,370","1,559,102","2,352,329","3,046,094","1,732",311,"184,233","3,121","1,544,409","2,776","81,863"
TENNESSEE,"2,020,616","402,536","399,017","1,982,406","487,380","1,222",N/A,N/A,N/A,N/A,N/A,N/A,"3,372",296,N/A,N/A,"4,569",332,N/A,N/A,"2,207",N/A,N/A,N/A,N/A,"1,197",N/A,N/A,300,N/A,"1,004",337,N/A,N/A,544,927,N/A,N/A,N/A,229,N/A,N/A,"1,010,793",754,"289,804","298,169","241,855","238,388","241,908","238,522","20,272","20,692","729,917","751,719","7,295","10,291","7,315","10,431","992,077",724,"94,981","95,944",N/A,N/A,N/A,N/A,926,N/A,N/A,284,N/A,N/A,25,20,"290,313","4,408","89,452",76,N/A,276,"2,153",180,"156,342","1,054","1,690","147,844","147,784",984,34,248,"313,849","51,688","58,797","53,374",15,16,"5,483",283,"13,478","10,909",82,134,"1,690","7,602","33,895","215,550","20,342,058","10,245,950","202,014","63,136,960","15,232,670","60,818,605","87,736,130","4,730,370","41,750","49,314","17,439","224,623",91,"1,123","9,902","25,517","61,442","57,265","42,476","15,108","9,166","1,204","3,482","11,962","107,327","190,728",566,"2,058","1,197,214","2,171","249,158","6,235,557","591,863","410,178","4,732,921","500,595","63,858","61,164","2,693,125","108,145","5,841","15,201,266","8,016","71,814","7,889,887","12,486,161","20,396,865","31,041,125","9,818","3,673","3,261,347","50,504","16,647,638","42,492","385,588"
TEXAS,"3,048,710","589,291","582,055","2,983,793","737,768","3,942",N/A,N/A,"71,062","1,356",N/A,N/A,"6,173",593,262,N/A,"48,295","2,025",N/A,N/A,"8,213","1,089",N/A,622,"1,564",996,172,243,313,216,"1,709","4,388",280,N/A,"1,952","2,259",N/A,N/A,345,817,N/A,436,"1,476,525","13,991","458,692","469,295","310,587","310,135","310,811","311,230","141,488","147,838","940,840","1,018,922","76,671","100,910","76,982","102,375","1,392,828","13,928","127,884","131,607",N/A,767,N/A,400,"2,549","9,204",244,"6,870",N/A,N/A,131,106,"434,637","50,584","113,343",657,N/A,"8,014","12,200","3,900","70,006","25,000","51,481","167,531","167,138","9,890","5,709","9,879","484,171","30,017","74,797","61,468",86,60,"32,962","4,615","36,866","8,440",91,116,"2,898","17,125","65,536","332,810","125,807,017","19,576,076","591,551","100,222,811","30,125,705","240,576,955","209,346,434","12,331,905","262,290","112,315","17,370","352,190",357,"1,302","6,785","19,633","99,137","88,537","71,392","24,000","20,001","2,469","1,564","18,107","134,829","286,654","11,220","10,183","737,363","1,041","145,259","6,144,924","785,554","525,565","4,525,380","308,425","67,103","64,612","2,490,281","119,415","2,913","19,699,733","12,289","90,434","12,880,367","15,154,506","34,198,170","28,200,839","14,074","3,560","3,229,075","48,153","20,552,355","44,199","575,734"
UTAH,"276,749","56,196","55,208","267,268","67,172","1,062",N/A,N/A,N/A,"2,128",N/A,N/A,"1,516",N/A,523,N/A,"2,360",N/A,734,N/A,"18,879","9,132",N/A,N/A,N/A,"1,845",N/A,N/A,"2,141",N/A,"1,471","7,025",N/A,N/A,"3,143",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"114,014","2,253","50,374","50,249",218,454,"1,520","2,764","56,878","58,757","50,588","53,438","26,076","26,728","26,104","27,673","108,958","2,502",77,59,N/A,544,N/A,N/A,"1,203",N/A,N/A,N/A,N/A,N/A,559,440,"39,820","12,442",327,"1,166",N/A,531,"4,078",181,648,460,"3,167","1,866",37,"3,281",83,"1,251","40,309",490,335,16,132,657,"15,316",512,5,34,0,0,6,198,243,"18,224","4,116,951","1,032,117","40,127","10,651,790","2,922,550","21,474,241","13,542,661","1,837,900","82,190","1,202",472,"19,387",212,595,"1,407","2,202","5,261","3,741","3,363","1,194","1,008",311,135,"2,045","14,979","19,144",248,368,"207,852",218,"37,428","929,173","163,237","87,727","605,730","72,479","12,854","12,180","674,394","21,156",818,"3,143,090","1,400","14,651","1,907,868","2,895,819","5,217,298","4,629,963","1,530",740,"566,165","6,615","3,388,370","5,579","53,490"
VERMONT,"343,641","81,462","80,559","332,800","108,356","2,154",N/A,N/A,N/A,N/A,N/A,N/A,"7,453",N/A,N/A,N/A,882,171,N/A,N/A,"2,447",225,N/A,N/A,N/A,898,N/A,N/A,"1,056",N/A,N/A,"1,020",N/A,N/A,"2,049",377,N/A,N/A,N/A,238,N/A,N/A,"150,582","3,420","45,270","46,695",372,454,373,497,"36,308","36,388","111,636","113,745","20,186","24,508","20,191","24,556","148,312","2,972",129,126,N/A,N/A,N/A,"14,924","10,616",N/A,N/A,237,N/A,N/A,2,0,"58,059","12,556",204,31,N/A,"2,088","2,924",785,"3,231","3,703","9,205",108,99,"4,891",66,573,"83,564","3,617",224,55,4,1,"7,632","1,932",0,1,0,0,1,6,8,"32,558","4,724,440","2,126,624","45,814","37,257,715","7,538,490","17,841,317","21,994,302","3,133,140","9,135","2,396","2,423","33,104",143,224,"1,378","1,683","3,511","6,513","10,215","5,512","3,431",615,314,"1,372","25,976","33,096",101,536,"1,166,491",263,"44,008","3,482,448","295,512","236,018","2,688,837","262,081","29,859","29,022","836,473","57,624","4,478","11,027,185","4,071","48,548","6,738,461","8,089,567","11,682,873","22,037,063","4,574","1,772","1,620,876","29,455","12,237,684","24,714","75,021"
VIRGINIA,"1,854,184","364,517","360,749","1,813,217","447,815",781,N/A,N/A,N/A,N/A,N/A,N/A,"3,534",607,N/A,N/A,"4,504",316,N/A,N/A,"3,425",N/A,N/A,N/A,N/A,"1,600",N/A,N/A,267,N/A,229,N/A,N/A,N/A,"1,162","1,242",N/A,N/A,N/A,N/A,N/A,N/A,"913,511",907,"214,679","219,244","337,263","323,459","337,428","323,901","15,760","16,814","568,065","573,148","7,034","12,034","7,075","12,386","921,212",782,"132,674","136,288",N/A,238,N/A,N/A,"1,026",271,N/A,259,N/A,N/A,110,87,"224,345","5,512","115,872",301,N/A,505,"2,197",195,"95,583",534,"2,043","213,960","213,836","1,193",37,451,"254,967","35,327","69,267","76,746",65,17,"6,322",526,"11,139","6,891",238,134,"3,623","22,809","44,834","164,074","19,907,883","10,094,805","200,615","70,963,120","9,911,040","42,026,737","73,545,735","7,790,720","40,125","23,808","9,758","167,886",119,"1,671","12,898","18,334","35,644","33,948","32,466","15,348","12,377","1,897","1,370","6,759","79,460","123,052","1,100","4,100","1,963,999","4,164","443,382","12,264,602","697,016","499,159","9,872,939","1,195,488","74,852","71,650","3,201,763","132,173","12,197","20,038,339","8,248","103,671","12,697,782","17,211,750","26,965,985","46,795,471","9,421","4,198","3,846,072","72,702","22,445,720","56,341","347,159"
WASHINGTON,"518,103","113,086","107,171","446,799","195,572","2,124","5,769",0,73,"9,891",0,106,"7,262",222,632,0,"16,686","1,065","2,732",0,"10,481","3,626",0,0,145,673,122,0,"1,509",0,"1,825","12,737",0,109,"3,623","2,462",0,137,0,266,0,0,"228,184","5,068","70,506","73,207",925,"1,589","6,268","15,531","59,279","69,832","113,331","151,737","35,047","67,078","35,370","75,994","178,555","4,399",290,238,0,"3,462",0,"1,899","18,385",396,340,"2,343",262,0,"2,946","1,591","97,925","42,206","1,009","8,446",0,"2,223","9,823",387,978,396,"4,546","6,820",259,"11,843",318,"5,226","121,625",629,"1,028",131,891,"1,886","38,501","1,061",20,70,2,3,14,981,"1,090","32,222","8,499,297","3,465,960","99,311","16,299,200","6,271,630","22,159,207","29,618,455","5,280,190","66,880","2,416","2,271","33,202",256,358,"1,056","1,611","4,240","4,387","11,249","2,400","4,938",403,191,"3,485","23,346","32,112",948,"2,015","383,970",265,"53,666","3,860,455","518,679","309,001","2,411,529","621,246","49,099","48,397","702,100","86,795","1,216","18,669,237","3,631","52,650","10,504,214","5,342,640","15,563,736","21,239,170","4,106","2,242","2,164,024","33,806","19,106,873","32,325","106,622"
WEST VIRGINIA,"958,800","186,291","183,780","934,639","247,970","2,921",N/A,N/A,N/A,N/A,N/A,N/A,"3,342",810,N/A,N/A,"6,537",298,N/A,N/A,"2,622",N/A,316,N/A,N/A,870,N/A,N/A,482,N/A,696,N/A,N/A,N/A,855,721,N/A,N/A,N/A,317,N/A,N/A,"485,018","1,240","166,892","172,625","18,332","25,167","18,338","25,229","24,134","24,739","408,871","435,110","8,215","14,164","8,227","14,224","451,331",880,"7,977","6,846",N/A,N/A,N/A,N/A,639,N/A,N/A,"1,025",N/A,N/A,7,4,"178,894","7,939","13,621",49,N/A,"1,854","1,962",277,"63,008","1,273","4,730","11,094","11,083","1,896",121,387,"196,674","23,577","9,191","5,583",9,2,"5,785",652,132,68,8,3,54,477,742,"90,342","10,654,513","5,498,981","134,269","34,026,560","5,040,420","30,571,259","36,608,119","2,041,560","24,645","12,633","7,458","92,874",115,599,"5,342","7,140","19,306","25,529","20,164","7,542","5,127","1,046","1,109","4,566","65,320","92,132",614,"1,511","674,227",840,"129,669","3,945,814","323,554","277,193","3,060,629","284,438","43,007","41,429","1,577,617","74,838","3,349","12,165,341","4,418","55,904","6,853,767","8,242,458","16,790,585","24,017,428","5,084","1,857","1,570,797","33,272","12,969,237","29,083","180,715"
WISCONSIN,"2,069,042","426,063","420,327","1,991,415","570,715","2,172",N/A,480,499,"61,575",N/A,N/A,"23,544","1,123","6,496",N/A,"242,777","1,637","2,198",N/A,"17,995","16,171",N/A,"1,368","25,607",583,524,N/A,"3,356",146,"7,666","26,196",N/A,N/A,"4,569","4,243",N/A,N/A,"1,507","3,307",N/A,202,"784,937","24,535","338,389","340,518","1,124","1,418","5,175","5,956","475,642","480,661","287,351","298,552","233,312","282,393","233,346","282,625","768,134","23,508",321,340,N/A,203,N/A,"10,091","23,860","14,145","4,412","7,319",N/A,N/A,"1,499","1,575","288,588","134,751",746,"1,740",N/A,"3,077","37,458","3,778","3,689","10,300","56,396","3,394",250,"14,859","8,266","69,004","304,143","5,766",864,120,"1,001","1,294","112,250","8,835",16,6,0,3,10,485,520,"166,323","19,862,727","11,246,972","530,543","155,604,970","29,237,010","96,327,649","115,861,963","10,468,610","54,450","12,731","10,243","169,795",117,948,"4,264","4,316","25,479","52,590","54,232","18,171","8,659","1,391",852,"7,723","136,335","169,275",145,991,"3,553,063","5,679","892,995","30,935,354","1,581,292","1,975,048","26,059,019","1,319,995","208,838","202,872","5,966,263","360,819","16,266","53,961,539","16,187","330,569","60,375,729","44,014,040","62,101,320","164,077,690","17,247","10,760","10,608,383","142,076","58,407,597","120,131","398,017"
WYOMING,"92,531","20,116","18,632","78,118","37,898",781,397,N/A,N/A,378,N/A,N/A,"1,591",N/A,N/A,N/A,"2,146",N/A,"1,220",N/A,"2,596",884,N/A,N/A,N/A,"1,481",N/A,N/A,393,N/A,N/A,"1,727",N/A,N/A,"1,253",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"45,769",946,"11,513","13,468",309,631,"1,139","2,341","9,966","14,521","18,246","29,736","4,996","11,586","5,000","12,415","29,347",680,115,100,N/A,424,N/A,N/A,"1,098",N/A,N/A,"1,046",N/A,N/A,406,272,"23,341","8,280",449,918,N/A,527,"1,088",85,257,91,"1,349","1,181",141,"2,261",122,992,"25,439",212,370,102,97,343,"6,015",245,12,0,2,0,2,157,173,"5,419","8,124,536","792,332","23,434","3,531,520","1,366,000","39,145,877","9,953,235","2,615,230","97,575",221,231,"6,095","1,333",459,28,15,75,257,"2,201",328,"1,092",444,38,"1,176","3,812","5,922",917,723,"14,280",15,"3,096","178,532","32,689","21,238","97,417","27,188","1,885,449","1,833","52,050","4,301",47,"1,368,764",334,"2,411","282,341","370,545","974,005","784,544",372,98,"99,777","2,241","1,386,140","2,179","19,664"
