NEW HAMPSHIRE,"430,572","23,414","103,156","255,099","226,007","175,473","185,581","226,269","185,319","22,393","82,078","216,290","214,282","136,668","354,118","29,556","65,827","111,634","36,271",N/A,"4,345","1,979",N/A,N/A,"2,068",78,N/A,891,"1,965",110,491,"2,046","2,634",N/A,66,"10,613","2,071",N/A,N/A,84,169,58,N/A,N/A,"14,569",739,292,"1,497","1,041","1,172",N/A,85,"1,768",N/A,240,932,N/A,"29,720","7,784",55,"2,459",77,N/A,"429,906","76,639","12,269","5,529","41,956",200,75,"16,415","1,421","19,377","96,558","35,516","215,918","213,988",564,288,276,102,"5,411","230,231","67,601","4,743","260,567",N/A,"40,865","16,981",N/A,N/A,N/A,131,"4,862","1,198",N/A,175,"2,438","92,976",480,"31,840","28,574","5,332",74,N/A,N/A,N/A,"34,291","10,345","3,097","60,045","29,343","26,075","4,558",62,"25,754","73,487","1,511","8,413","1,468","6,909",29,"16,386","2,839","13,485",51,"57,094","176,200","1,879",12,"2,338","22,143",779,"23,714","74,452","829,301","4,697",151,"6,767,633","42,790","209,625",681,2,265,"1,612",475,"1,224",29,"2,863,633","24,493","24,347","27,053","4,065,765","841,752","2,276,177","7,846,143","66,707","879,631","15,976,175","9,031","2,691",15,167,513,"1,810","2,964","6,247","6,248","4,509","2,146","2,357",92,"88,871"
NEW JERSEY,"2,537,167","150,078","558,202","1,907,210","1,363,653","629,957","520,016","1,329,162","554,507","137,812","516,585","1,286,463","1,250,704","774,702","2,027,946","191,940","420,635","708,525","228,695","2,208","93,566","17,504",N/A,N/A,"10,547","7,548","2,785",N/A,N/A,N/A,"5,351","122,880","1,575","12,698","47,610","82,749","115,444",N/A,N/A,N/A,"6,237","1,201","11,058","20,296","123,964","71,466","2,256","50,693","10,120","5,899","3,644",N/A,"149,858",N/A,"3,597","28,912","2,626",N/A,N/A,"3,350","30,893","3,373",N/A,"2,445,894","281,269","116,088","37,838","309,648","28,601","1,258","128,438","24,511","122,076","658,188","201,786","1,241,482","1,204,412","89,760","43,602","46,158","1,513","57,603","1,009,909","576,011","34,623","1,315,063",N/A,"1,203","7,848",N/A,N/A,N/A,"5,056","50,297","1,639",N/A,"1,867","56,778","636,848","74,577","185,727","188,865","33,387","12,600",N/A,N/A,N/A,"209,840","54,589","13,554","372,760","166,369","167,586","27,972","10,796","162,920","440,903","12,604","51,086","5,423","42,347","3,052","113,502","12,253","93,551","7,405","591,196","783,611","8,294",265,"5,035","18,833","1,141","22,992","133,122","1,105,612","56,694","3,921","27,319,227","106,528","227,340","1,060",184,973,"7,137",697,"3,499",177,"1,562,906","24,133","26,796","33,487","4,696,248","4,069,446","14,073,467","7,627,402","75,991","9,797,937","40,340,491","7,514","6,215",476,59,112,576,"1,659","7,207","8,194","7,607","4,276","3,256",541,"407,295"
NEW MEXICO (territory),"327,299","19,351","78,883","46,571","26,484","280,730","168,826","27,381","167,929","19,442","73,201","175,245","152,054","94,637","240,990","32,202","66,610","105,403","34,408",N/A,228,509,N/A,100,365,172,140,N/A,N/A,N/A,151,"1,746",167,86,209,644,"1,958","11,918",141,N/A,326,93,N/A,69,"1,103",722,109,110,377,240,116,N/A,"2,328",N/A,243,381,N/A,81,249,75,756,162,N/A,"304,594","69,289","4,133","2,809","12,502",644,"5,260","4,267",709,"6,048","22,654","11,921","163,442","141,152","1,628",891,737,"21,079","7,532","255,609","14,410","1,478","203,813",N/A,111,898,N/A,N/A,N/A,116,"1,100",N/A,N/A,N/A,"1,233","21,235","1,344","54,368","5,682","1,593",210,N/A,N/A,N/A,"28,119","11,557","4,250","48,535","41,812","4,269",901,155,"20,416","64,342","9,514","16,634","8,680","3,630",88,"48,697","30,338","6,580",191,"94,305","978,361","1,957","2,121","1,231","30,046","2,981","30,417","80,982","1,298,739","10,505","1,233","20,343,772","74,147","3,195,759",321,23,192,"1,742",233,440,51,"7,095,901","33,398","32,088","35,676","384,420","545,500","820,497","4,469,709","319,275","2,382,996","8,922,397","122,503","1,440","2,148",572,836,"6,035","1,353","15,363","1,820","2,812","2,685","3,212",988,"75,888"
NEW YORK,"9,113,614","547,822","2,046,845","7,185,494","5,352,283","1,928,120","1,916,611","5,298,111","1,970,783","482,877","1,816,525","4,584,597","4,529,017","2,836,773","7,410,819","637,903","1,423,729","2,454,428","785,826","34,441","558,952","39,429",N/A,N/A,"53,703","16,312","14,476",N/A,N/A,N/A,"25,012","436,874","10,097","12,650","96,841","367,877","472,192",N/A,N/A,N/A,"23,436","7,462","9,880","40,765","515,886","251,311","10,171","274,193","23,702","29,284","6,766",N/A,"578,183",N/A,"24,118","125,246",N/A,"21,505","25,735",N/A,"79,671","11,272","6,296","8,966,845","909,494","487,165","165,699","1,221,013","45,877","7,525","502,083","131,085","475,259","2,729,272","765,411","4,511,327","4,455,518","134,191","64,034","70,157","12,578","231,971","3,230,325","2,241,837","112,586","4,649,532",N/A,"24,563","98,079",N/A,N/A,N/A,"12,536","146,468","8,759",N/A,N/A,"244,995","2,634,578","115,843","582,370","666,592","158,927","14,456",N/A,N/A,N/A,"741,542","218,436","63,168","1,281,770","523,579","604,208","140,297","12,596","540,228","1,563,374","38,100","170,030","17,826","148,703","2,295","406,020","36,318","362,025","5,768","3,805,946","5,367,051","44,872",808,"21,016","144,850","14,331","152,343","797,713","10,606,157","298,018","23,086","89,015,220","431,936","838,476","4,051",117,"5,366","39,389","2,254","18,519","1,013","15,824,840","166,674","187,629","215,597","23,528,546","24,900,491","36,309,544","77,360,645","3,969,022","43,099,988","209,168,236","47,654","27,029",939,243,"1,104","9,262","21,901","61,031","56,821","31,047","15,533","17,231","1,424","1,178,686"
NORTH CAROLINA,"2,206,287","138,874","440,334","318,474","208,215","1,887,813","1,685,595","186,790","1,707,020","148,148","552,986","1,098,476","1,107,811","506,134","1,578,595","232,597","498,561","785,583","265,964",N/A,711,435,N/A,N/A,112,68,N/A,402,107,N/A,39,"1,073",174,28,37,304,521,N/A,N/A,N/A,113,35,N/A,N/A,398,139,N/A,529,239,36,37,N/A,"1,153",N/A,115,65,N/A,17,81,N/A,487,40,21,"1,500,511","352,032","1,037","1,246","3,296","146,752","1,771","1,439",194,827,"5,942","4,965","754,852","745,659","697,843","339,581","358,262","7,933",644,"1,485,718","3,886",836,"1,077,063",N/A,29,505,N/A,N/A,N/A,36,939,N/A,N/A,N/A,139,"5,734","490,395","325,555","1,802",330,"169,034",20,N/A,N/A,"212,355","87,352","36,686","357,412","246,294","1,514",214,"108,200","145,057","481,450","59,271","107,563","49,710",274,"56,669","291,497","132,189",477,"156,303","3,113,291","6,200,429","107,287","21,443",367,"123,510","23,938","121,382","305,334","5,539,783","137,081","80,215","14,209,244","159,982","582,377","1,118","44,139",33,"63,115","4,331","20,708","2,033","15,656,323","145,320","187,657","253,725","76,713,957","4,488,501","12,585,018","4,781,562","6,472,357","37,848,797","142,890,192","48,740",412,"65,656",805,"2,669","9,625","15,629","43,987","62,157","75,629","28,240","14,868",116,"430,570"
NORTH DAKOTA,"577,056","35,990","120,910","63,236","33,362","513,820","285,784","23,413","295,733","33,052","128,434","317,554","259,502","173,890","424,730","54,902","114,294","183,336","59,392","1,070","31,910","1,696",N/A,N/A,"12,160",560,662,N/A,N/A,N/A,"45,937","16,572","1,083",709,"2,855","2,498","1,262",N/A,N/A,N/A,265,N/A,722,"1,622","5,513",N/A,"56,577","27,788","1,091","10,533",578,N/A,"28,703",N/A,805,"4,531",N/A,"2,873","13,066","5,043","2,268",302,286,"569,855","43,358","38,401","10,461","79,721",311,"1,638","46,636","9,824","10,965","156,158","71,182","313,851","256,004",617,381,236,"6,584","18,558","162,461","180,054","12,296","268,981",N/A,"2,376","18,721",N/A,N/A,N/A,"5,355","3,070","1,186",257,N/A,"5,149","150,451",546,"34,807","68,053","9,823",56,N/A,N/A,N/A,"53,478","18,960","6,270","92,223","28,790","55,493","6,878",43,"38,745","117,453","2,120","5,467",493,"4,029",16,"13,070","1,413","9,474",26,"3,672,512","4,362,709","10,664",727,"33,403","29,082","18,545","44,667","658,809","16,407,698","146,949","8,086","16,898,168","374,882","477,213",484,14,"4,298","6,352","2,076",324,178,"23,586,728","63,212","35,750","74,360","326,412","49,343","3,148,304","12,368,014","15,609,996","149,133,451","180,635,520","70,183","37,867",743,"2,416","12,662","29,048","5,345","23,003","1,207",450,93,82,54,"118,757"
OHIO,"4,767,121","278,209","1,138,165","2,665,143","2,027,462","2,101,978","2,130,083","1,998,382","2,159,163","262,330","966,141","2,434,758","2,332,363","1,484,265","3,848,747","347,668","773,270","1,313,809","425,602","3,974","48,756","10,704",N/A,N/A,"5,522","10,988",N/A,"2,031","1,945",N/A,N/A,"175,091","2,555","2,278","85,881","40,057","41,620",N/A,N/A,N/A,"4,836","9,376","1,950","28,698","79,567","18,895",N/A,"24,837","7,851","4,075","11,042",N/A,"327,758",N/A,"4,868","46,361",N/A,"1,818","5,328",N/A,"33,894","6,101","12,224","4,654,897","841,556","200,175","94,268","308,478","39,188",600,"142,465","17,509","113,856","597,245","353,118","2,376,082","2,278,815","111,452","57,995","53,457",772,"60,876","3,033,259","671,275","34,648","3,174,830",N/A,"2,310","20,881",N/A,N/A,N/A,"1,837","43,335","3,988",N/A,"1,525","72,887","579,274","93,910","568,219","163,451","25,799","15,755",N/A,N/A,N/A,"401,235","134,617","39,323","694,638","513,328","145,851","21,679","13,742","293,403","868,578","8,446","62,998","22,567","35,160","5,169","124,774","47,310","66,887","10,460","6,153,855","7,569,390","77,188","1,313","14,289","176,502","29,122","162,982","1,047,849","12,724,672","558,367","49,972","47,935,700","349,442","504,636","2,753",609,"2,981","73,598","2,686","21,068","3,462","16,031,682","192,104","252,645","272,045","19,876,316","7,858,204","20,875,927","42,357,364","1,462,236","137,907,934","230,337,981","40,740","17,450","1,950",112,783,"6,902","18,211","68,746","88,047","50,331","18,716","19,448",749,"1,024,800"
OKLAHOMA,"1,657,155","103,313","351,167","320,155",N/A,"1,337,000",N/A,N/A,N/A,"104,634","394,016","881,578","775,577","447,266","1,197,476","172,307","358,376","566,323","186,069",N/A,"5,807","1,218",N/A,N/A,"1,028",770,510,N/A,N/A,N/A,351,"10,089",590,230,348,"1,800","2,564","2,645",N/A,N/A,742,365,232,270,"4,509","1,303",425,"7,353","1,117",943,784,N/A,"17,510",N/A,780,"3,796",N/A,281,"1,011",518,"2,816",592,345,"1,444,531","343,399","15,908","12,519","23,551","36,841","15,048","12,074","1,477","4,449","40,084","44,167","771,770","672,761","137,612","71,937","65,675","75,012","6,072","1,310,403","49,877","5,551","1,008,190",N/A,320,"2,511",N/A,N/A,N/A,550,"2,978",N/A,N/A,N/A,"3,888","39,064","101,157","288,254","18,983","1,478","30,818",N/A,N/A,N/A,"169,667","70,804","21,495","291,517","236,826","16,227","1,120","23,581","121,850","383,816","11,954","28,707","14,824","2,188","7,396","67,567","33,569","3,828","17,858","8,052,245","12,433,879","104,137","11,150","5,690","68,564","20,520","64,884","417,862","9,322,165","312,006","72,356","8,748,571","176,927","428,679",651,"9,494","2,036","92,607","6,068","21,751","3,962","15,996,795","85,404","161,773","190,192","46,176,224","1,330,001","4,210,844","9,638,648","300,026","71,798,662","133,454,405","69,414","7,748","20,671",857,"2,688","17,734","16,078","75,186","39,002","31,489","5,079","1,975",104,"342,488"
OREGON,"672,765","39,360","151,858","307,060","142,840","365,705","270,696","133,180","280,356","34,984","130,120","384,265","288,500","257,188","555,631","45,266","101,042","175,386","55,776",N/A,"5,321","3,387",N/A,N/A,"10,099","3,853",750,N/A,N/A,N/A,"6,843","17,957","3,555",618,"1,160","4,995","5,535",N/A,N/A,N/A,"1,159",585,610,N/A,"6,444","1,109","4,643","3,016","1,979","5,866","2,676",N/A,"22,263",N/A,"2,435","1,559",N/A,682,"3,991","2,167","5,072",636,N/A,"655,090","141,266","25,364","14,804","63,909",766,"11,079","29,675","7,591","17,430","103,001","55,902","370,345","284,745","1,492",907,585,"16,183","16,623","416,851","79,336","9,213","438,854",N/A,"1,146","11,219",N/A,N/A,N/A,"3,215","7,995","4,734",626,573,"5,241","100,759","1,359","70,565","26,074","2,984",102,N/A,N/A,N/A,"52,520","22,825","7,839","86,414","60,059","22,755","2,469",79,"33,894","117,078",942,"6,460",914,"4,033",24,"10,504","1,841","6,120",46,"1,000,641","1,882,733","6,859",478,"8,103","29,215","4,814","32,982","335,786","3,061,350","91,065","2,927","28,725,693","212,812","766,007",847,141,835,"5,883",650,"3,037",245,"9,036,370","37,796","35,819","45,502","6,901,529","4,093,399","4,548,523","15,225,957","411,181","17,860,136","49,040,725","95,607","9,056",627,"1,716","2,716","5,663","3,680","12,009","6,800","6,888","3,147","2,639",244,"144,832"
State,TOTAL POPULATION,TOTAL PERSONS 18-20 YEARS OF AGE,FAMILIES,"URBAN POPULATION 1910 (2,500+)","URBAN POPULATION 1900 (2,500+)",RURAL POPULATION 1910 (REMDR CNTY/STATE),RURAL POPULATION 1900 (REMDR CNTY/STATE),"URBAN POPULATION 1900 (2,500+)",RURAL POPULATION 1900 (REMDR CNTY/STATE),TOTAL PERSONS 15-17 YEARS OF AGE,TOTAL PERSONS 10-20 YEARS OF AGE,TOTAL MALES,TOTAL FEMALES,TOTAL MALES OF VOTING AGE,TOTAL PERSONS TEN YEARS OF AGE AND OVER,TOTAL PERSONS 6-9 YEARS OF AGE,TOTAL PERSONS 6-14 YEARS OF AGE,TOTAL PERSONS 6-20 YEARS OF AGE,TOTAL PERSONS 10-14 YEARS OF AGE,WHITE PERSONS BORN IN RUMANIA,WHITE PERSONS BORN IN RUSSIA,WHITE PERSONS BORN IN SCOTLAND,WHITE PERSONS BORN IN SERVIA,WHITE PERSONS BORN IN SPAIN,WHITE PERSONS BORN IN SWEDEN,WHITE PERSONS BORN IN SWITZERLAND,WHITE PERSONS BORN IN TURKEY,WHITE PERSONS BORN IN ASIAN TURKEY,WHITE PERSONS BORN IN EUROPEAN TURKEY,WHITE PERSONS BORN IN PORTUGAL,WHITE PERSONS BORN IN NORWAY,WHITE PERSONS BORN IN GERMANY,WHITE PERSONS BORN IN GREECE,WHITE PERSONS BORN IN HOLLAND,WHITE PERSONS BORN IN HUNGARY,WHITE PERSONS BORN IN IRELAND,WHITE PERSONS BORN IN ITALY,WHITE PERSONS BORN IN MEXICO,WHITE PERSONS BORN IN MONTENEGRO,WHITE PERSONS BORN IN NEWFOUNDLAND,WHITE PERSONS BORN IN FRANCE,WHITE PERSONS BORN IN WALES,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN HOLLAND,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN HUNGARY,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN IRELAND,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN ITALY,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN NORWAY,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN RUSSIA,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN SCOTLAND,NATIVE WHITE PERSONS W / BOTH PARENTS IN SWEDEN,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN SWITZERLAND,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN GREECE,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN GERMANY,WHITE PERSONS BORN IN THE WEST INDIES,WHITE PERSONS BORN IN OTHER FOREIGN,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN AUSTRIA,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN CANADA,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN CANADA (FRENCH),NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN CANADA (OTHER),NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN DENMARK,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN ENGLAND,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN FRANCE,NATIVE WHITE PERSONS W / BOTH PARENTS BORN IN WALES,TOTAL WHITE PERSONS,NATIVE WHITE MALES OF VOTING AGE OF NATIVE PARENTAGE,NATIVE WHITE MALES OF VOTING AGE OF FOREIGN PARENTAGE,NATIVE WHITE MALES OF VOTING AGE OF MIXED PARENTAGE,FOREIGN-BORN WHITE MALES OF VOTING AGE,NEGRO MALES OF VOTING AGE,"INDIAN, CHINESE, JAPANESE AND MALES OF ALL OTHER RACES OF VOTING AGE",NATURALIZED FOREIGN-BORN WHITE MALES OF VOTING AGE,FOREIGN-BORN WHITE MALES OF VOTING AGE WITH FIRST PAPERS,ALIEN FOREIGN-BORN WHITE MALES OF VOTING AGE,FOREIGN-BORN WHITE PERSONS,NATIVE WHITE PERSONS OF MIXED PARENTAGE,WHITE MALES,WHITE FEMALES,TOTAL NEGROES,NEGRO MALES,NEGRO FEMALES,"INDIANS, CHINESE, JAPANESE AND PERSONS OF ALL OTHER RACES",ALL OTHER PERSONS OF FOREIGN PARENTAGE,NATIVE WHITE PERSONS OF NATIVE PARENTAGE,NATIVE WHITE PERSONS OF FOREIGN PARENTAGE,FOREIGN-BORN WHITE MALES OF VOTING AGE OF UNKNOWN CITIZENSHIP STATUS,TOTAL NATIVE WHITE PERSONS TEN YEARS OF AGE AND OVER,WHITE PERSONS BORN IN CANADA,WHITE PERSONS BORN IN CANADA (FRENCH,WHITE PERSONS BORN IN CANADA (OTHER),WHITE PERSONS BORN IN CENTRAL AMERICA,WHITE PERSONS BORN IN CUBA,WHITE PERSONS BORN IN CUBA AND THE OTHER WEST INDIES,WHITE PERSONS BORN IN DENMARK,WHITE PERSONS BORN IN ENGLAND,WHITE PERSONS BORN IN FINLAND,WHITE PERSONS BORN IN BULGARIA,WHITE PERSONS BORN IN BELGIUM,WHITE PERSONS BORN IN AUSTRIA,TOTAL FOREIGN-BORN WHITE PERSONS TEN YEARS OF AGE AND OVER,"TOTAL NEGROES, TEN YEARS OF AGE AND OVER",TOTAL NATIVE WHITE PERSONS 6-14 YEARS OF AGE OF NATIVE PARENTAGE,TOTAL NATIVE WHITE PERSONS 6-14 YEARS OF AGE OF FOREIGN OR MIXED PARENTAGE,TOTAL FOREIGN-BORN WHITE PERSONS 6-14 YEARS OF AGE,TOTAL NEGROES 6-14 YEARS OF AGE,WHITE PERSONS BORN IN AFRICA (COUNTRY UNSPECIFIED,WHITE PERSONS BORN IN THE ATLANTIC ISLANDS,WHITE PERSONS BORN IN AUSTRALIA,PERSONS 10-14 YEARS OF AGE ATTENDING SCHOOL,PERSONS 15-17 YEARS OF AGE ATTENDING SCHOOL,PERSONS 18-20 YEARS OF AGE ATTENDING SCHOOL,PERSONS 6-14 YEARS OF AGE ATTENDING SCHOOL,NATIVE WHITE PERSONS 6-14 YEARS OF AGE OF NATIVE PARENTAGE ATTENDING SCHOOL,NATIVE WHITE PERSONS 6-14 YEARS OF AGE OF FOREIGN OR MIXED PARENTAGE ATTENDING SCHOOL,FOREIGN-BORN WHITE PERSONS 6-14 YEARS OF AGE ATTENDING SCHOOL,NEGROES 6-14 YEARS OF AGE ATTENDING SCHOOL,PERSONS 6-9 YEARS OF AGE ATTENDING SCHOOL,PERSONS 6-20 YEARS OF AGE ATTENDING SCHOOL,ILLITERATE PERSONS 10-20 YEARS OF AGE,TOTAL ILLITERATE MALES OF VOTING AGE,ILLITERATE NATIVE WHITE MALES OF VOTING AGE,ILLITERATE FOREIGN-BORN WHITE MALES OF VOTING AGE,ILLITERATE NEGRO MALES OF VOTING AGE,ILLITERATE PERSONS TEN YEARS OF AGE AND OVER,ILLITERATE NATIVE WHITE PERSONS TEN YEARS OF AGE AND OVER,ILLITERATE FOREIGN-BORN WHITE PERSONS TEN YEARS OF AGE AND OVER,ILLITERATE NEGROES TEN YEARS OF AGE AND OVER,ACRES OF IMPROVED LAND IN FARMS OPERATED BY TENANTS,ACRES OF LAND IN FARMS OPERATED BY TENANTS,TOTAL FARMS OPERATED BY TENANTS,NEGRO AND OTHER NON-WHITE FARM OWNERS,FOREIGN-BORN WHITE FARM OWNERS,NATIVE WHITE FARM OWNERS,FARMS CONSISTING OF OWNED AND HIRED LAND IN FARMS OPERATED BY OWNERS,FARMS CONSISTING OF OWNED LAND ONLY OPERATED BY OWNERS,VALUE OF LAND AND BUILDINGS IN FARMS OPERATED BY OWNERS,ACRES OF IMPROVED LAND IN FARMS OPERATED BY OWNERS,VALUE OF LAND AND BUILDINGS IN FARMS OPERATED BY TENANTS,TOTAL FARMS OPERATED BY SHARE TENANT,VALUE OF LAND AND BUILDINGS IN FARMS OPERATED BY MANAGERS,ACRES OF IMPROVED LAND IN FARMS OPERATED BY MANAGERS,ACRES OF LAND IN FARMS OPERATED BY MANAGERS,TOTAL FARMS OPERATED BY MANAGERS,TOTAL FARMS OPERATED BY NEGRO AND OTHER NON-WHITE TENANTS,TOTAL FARMS OPERATED BY FOREIGN-BORN TENANTS,TOTAL FARMS OPERATED BY NATIVE WHITE TENANTS,"TOTAL FARMS OPERATED BY TENANTS, TENURE NOT SPECIFIED",TOTAL FARMS OPERATED BY CASH TENANTS,TOTAL FARMS OPERATED BY SHARE-CASH TENANTS,ACRES OF LAND IN FARMS OPERATED BY OWNERS,TOTAL FARMS OPERATED BY OWNERS,FARMS OF NATIVE WHITES,TOTAL FARMS,VALUE OF ALL OTHER CROPS,VALUE OF FRUITS AND NUTS,VALUE OF VEGETABLES,VALUE OF HAY AND FORAGE,VALUE OF OTHER GRAINS AND SEEDS,VALUE OF CEREALS,TOTAL VALUE OF ALL CROPS,LAND AREA (IN SQUARE MILES),FARMS OF FOREIGN-BORN WHITES,FARMS OF NEGROES AND OTHER NON-WHITES,"FARMS OF 1,000 OR MORE ACRES",FARMS OF 500-999 ACRES,FARMS OF 260-499 ACRES,FARMS OF 175-259 ACRES,FARMS OF 100-174 ACRES,FARMS OF 50-99 ACRES,FARMS OF 20-49 ACRES,FARMS OF 10-19 ACRES,FARMS OF 3-9 ACRES,FARMS OF UNDER THREE ACRES,DWELLINGS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENNSYLVANIA,"7,665,111","447,892","1,630,628","4,630,669","3,591,781","3,034,442","2,710,334","3,448,610","2,853,505","425,259","1,584,716","3,942,206","3,722,905","2,309,026","6,007,750","609,587","1,321,152","2,194,303","711,565","7,752","240,980","32,042",N/A,N/A,"23,467","7,484",N/A,"4,484","2,754",N/A,"2,317","195,185","4,221","1,229","123,498","165,091","196,122",N/A,N/A,N/A,"9,990","29,253",N/A,"54,162","268,134","95,534",995,"138,566","22,518","22,803","5,146",N/A,"307,324",N/A,"6,042","142,786","3,849",N/A,N/A,"1,656","78,974","6,615","31,644","7,467,713","1,129,412","260,101","111,474","741,610","64,272","2,157","248,827","46,416","367,766","1,438,719","511,039","3,843,539","3,624,174","193,919","95,830","98,089","3,479","114,522","4,222,727","1,295,228","78,601","4,452,672","15,278",N/A,N/A,N/A,N/A,N/A,"3,033","109,061","2,413",N/A,"5,250","251,773","1,390,564","161,126","810,365","411,158","72,337","27,105",N/A,N/A,N/A,"651,966","174,990","48,557","1,142,994","714,101","348,643","57,604","22,475","491,028","1,366,541","30,924","179,982","23,625","149,592","6,479","354,290","59,680","279,668","14,638","3,725,274","5,043,042","51,105",341,"11,145","152,743","10,141","154,088","663,391","8,576,291","315,728","27,951","61,949,303","371,954","648,268","3,961",174,"2,427","48,504","3,172","18,940","1,042","12,895,522","164,229","204,917","219,295","17,695,691","10,794,172","22,092,197","45,623,573","185,539","70,348,726","166,739,898","44,832","13,832",546,167,632,"4,816","14,096","55,518","65,687","39,721","18,556","19,130",972,"1,507,483"
RHODE ISLAND,"542,610","32,712","117,976","524,654","411,679","17,956","16,877","407,647","20,909","30,114","109,840","270,314","272,296","163,834","440,065","38,262","85,276","148,102","47,014",415,"9,765","6,269",N/A,N/A,"7,404",220,N/A,"3,132",658,"6,068",577,"4,457",951,N/A,294,"29,715","27,286",N/A,N/A,N/A,"1,706",268,N/A,N/A,"43,753","14,975",230,"4,934","3,408","5,174",N/A,N/A,"4,591",N/A,705,"2,668",N/A,"27,942","2,709",N/A,"14,619",327,N/A,"532,492","48,513","28,101","7,899","75,899","3,067",355,"32,040","5,314","31,996","178,025","50,376","265,242","267,250","9,529","4,645","4,884",589,"18,940","159,821","144,270","6,549","259,728",N/A,"34,087","7,807",N/A,N/A,206,328,"27,818",297,N/A,959,"6,130","171,904","7,913","24,851","48,908","10,136","1,323",N/A,503,N/A,"43,053","10,549","4,019","75,760","22,652","43,543","8,356","1,160","32,707","90,328","3,436","14,456","1,260","12,793",345,"33,854","3,253","29,781",752,"34,466","80,610",954,29,592,"3,466",256,"3,831","18,137","127,964","4,621",27,"5,175,000","15,914","44,436",251,12,199,743,181,738,8,"318,262","4,087","4,408","5,292","950,479","250,877","1,045,093","1,309,717","4,814","376,097","3,937,077","1,067",843,41,24,51,175,312,945,"1,264","1,144",647,585,145,"79,725"
SOUTH CAROLINA,"1,515,400","102,138","315,204","224,832","177,270","1,290,568","1,163,046","171,256","1,169,060","104,613","399,157","751,842","763,558","335,046","1,078,161","165,103","357,509","564,260","192,406",N/A,786,238,N/A,N/A,95,36,N/A,263,43,N/A,82,"1,744",282,19,40,675,316,N/A,N/A,N/A,70,N/A,N/A,N/A,"1,376",116,19,520,179,20,15,32,"2,190",N/A,156,124,N/A,10,55,N/A,254,47,N/A,"679,161","159,009","1,903","1,502","3,355","169,155",122,"1,602",184,739,"6,054","5,378","343,544","335,617","835,843","408,078","427,765",396,802,"661,970","5,759",830,"487,909",N/A,39,234,N/A,N/A,19,51,505,42,N/A,97,222,"5,911","584,064","143,332","1,741",227,"212,125",N/A,N/A,N/A,"138,397","50,051","17,290","223,966","103,355","1,418",164,"118,981","85,569","291,307","76,113","90,707","17,599",206,"72,857","276,980","50,245",399,"226,242","3,155,415","4,913,113","111,221","20,372",144,"43,834","8,827","55,523","185,703","2,800,778","135,899","52,640","11,286,139","141,806","547,412",863,"76,295",64,"34,862","5,987","50,268","2,326","8,051,503","64,360","79,424","176,434","103,733,668","1,234,916","6,922,021","3,189,122","1,469,088","25,434,539","141,983,354","30,495",212,"96,798",812,"1,942","5,375","7,164","19,427","33,147","70,582","23,714","14,218",53,"302,842"
