PENNSYLVANIA,"3,521,951","776,345","865,883","679,506","535,907","540,133","1,763,452","1,758,499",N/A,N/A,N/A,N/A,"10,016",N/A,N/A,N/A,N/A,"18,936",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"97,312","5,765","2,381",N/A,"16,846",N/A,N/A,777,N/A,784,"235,798",819,237,"160,154","8,695",N/A,"3,456,609",N/A,N/A,N/A,N/A,"2,726,712","991,851","1,034,456","1,108,603","1,151,208","545,309","2,976,642",34,14,"65,294",N/A,N/A,N/A,"19,295",N/A,"87,876",N/A,"36,694",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"28,910","8,494","9,655","61,350","116,261",401,450,719,"1,096","5,758","7,469","4,963","5,735","95,553","725,004","706,716","18,288","369,674","347,445","4,023","3,857","131,728","222,356","126,803","10,028",264,"174,041","115,647,075","15,905","48,151","61,268","38,273",76,76,"28,412,903","1,503,754","11,515,965","5,740,864","737,371","1,043,481,582","35,658,196","23,181,944","183,946,027","4,208,094","1,810,016","2,670,370","3,808,342","19,351,825","620,600","4,263,898","14,467,327","49,173,850","8,741,619","999,999,744","711,894,344","421,197,673","37,200","319,487","256,543","43,712","19,232","406,821,845","127,976,594",N/A,"197,115",362,"270,835",712,N/A,N/A,"423,850","1,028",N/A,N/A,"52,758,384","2,332,288","5,668","5,984",N/A,N/A,N/A,N/A,N/A,N/A,N/A,256,"94,182",238,N/A,N/A,N/A,N/A,"288,310","80,545",N/A,N/A,N/A,N/A,"446,463","1,286","339,128",904,N/A,N/A,630
RHODE ISLAND,"217,353","43,996","58,752","44,377","27,941","27,834","112,597","104,756",N/A,N/A,N/A,N/A,"10,242",N/A,76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"9,346",74,128,N/A,"1,948",N/A,146,N/A,N/A,58,"31,534",N/A,155,"1,201",167,N/A,"212,219",N/A,"5,524",N/A,N/A,"125,269","89,983","92,311","92,762","95,090","55,396","161,957",154,0,"4,980",N/A,N/A,N/A,N/A,N/A,"3,932",N/A,N/A,"1,242",N/A,N/A,"18,719",N/A,N/A,N/A,N/A,"1,875",N/A,"1,090","1,383","5,922","10,152",26,20,63,49,291,421,"1,195","1,289","17,477","34,948","32,921","2,027","17,643","16,649",309,309,"15,416","21,921","4,444",414,26,"5,368","3,135,132",719,"1,960","1,488",750,9,2,"755,552","37,847","289,030","169,399","43,879","21,574,968","786,246","1,124,118","4,761,163","43,036","316,133","254,683","296,965","2,106,170","425,271",0,"1,680,899",0,"3,025,142","213,570,353","111,418,354","73,154,109","1,850","49,417","28,804","14,752","5,861","66,557,322","19,354,256",17,"19,108",22,N/A,N/A,N/A,N/A,N/A,N/A,"3,370",N/A,"4,117,200","125,183",283,295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"17,155",42,"18,500",27,"3,050",12,"34,886",N/A,17,"5,514",N/A,N/A,"14,605",33,N/A,N/A,N/A,N/A,109
SOUTH CAROLINA,"705,606","146,614","148,052","120,151","115,406","118,509","361,704","343,902",N/A,N/A,N/A,N/A,77,N/A,N/A,232,N/A,"3,254",N/A,N/A,N/A,N/A,N/A,73,N/A,632,N/A,61,N/A,310,N/A,N/A,66,N/A,63,"3,262",N/A,2,"2,754",142,N/A,"289,667",N/A,N/A,N/A,363,"684,708","13,582","14,156","15,875","16,449","8,074","697,532",124,1,"415,814",N/A,"2,884",N/A,N/A,"8,282",945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"5,411","5,691","12,490","17,901","20,887","19,918","20,329","25,276","70,830","77,924","6,375","7,299",653,"41,569","41,519",50,"12,731","11,961","8,339","8,534","265,892","290,379","289,726","10,286",188,"51,889","12,443,510","9,146","16,415","8,148","7,112",465,129,"2,507,149","312,191","3,010,539","6,443,851","2,650,890","44,808,763","2,282,946","7,404,297","41,909,402","47,960","127,459","167,253","208,146","2,762,781","1,307,943","575,005","870,813","97,112","5,312,208","183,913,337","9,858,981","5,855,736","1,584","8,141","7,099",578,464,"5,400,418","1,543,715",N/A,"10,775",12,N/A,N/A,N/A,N/A,"67,100",164,N/A,N/A,"3,276,982","491,425","1,308","1,457",850,3,N/A,N/A,N/A,N/A,N/A,N/A,"35,350",83,N/A,N/A,N/A,N/A,"191,550",N/A,N/A,N/A,N/A,N/A,"164,050",611,"17,900",49,900,3,523
TENNESSEE,"1,258,520","259,016","263,200","222,903","211,670","217,922","635,173","623,347",N/A,112,N/A,N/A,586,N/A,N/A,N/A,N/A,"43,397",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,398",802,386,N/A,555,N/A,N/A,220,N/A,482,"8,048",N/A,6,"4,532",561,N/A,"936,119",N/A,N/A,N/A,"20,217","1,017,653","30,580","31,861","35,045","36,326","19,316","1,239,204",70,0,"322,331",N/A,"18,021",N/A,N/A,"51,110",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"19,867",N/A,N/A,N/A,"15,962","17,349","37,713","68,825","16,407","15,245","16,279","18,835","55,938","63,248","17,991","20,887","1,742","120,710","120,569",141,"58,524","51,790","4,938","5,453","290,549","364,697","362,955","8,076",170,"118,141","55,084,075","19,987","42,862","27,778","18,806",412,50,"15,856,880","2,773,820","6,843,278","10,771,396","1,966,540","218,743,747","8,199,487","7,118,003","86,472,847","571,520","301,093","335,317","498,236","2,839,682","514,364","1,302,836","1,022,482","2,729,659","7,557,730","253,782,161","34,362,636","19,657,027","5,317","19,412","17,663","1,089",660,"15,595,295","5,390,630",N/A,"13,850",21,N/A,N/A,N/A,N/A,"188,970",556,N/A,N/A,"4,684,175","878,199","2,841","3,178",N/A,N/A,"1,600",7,N/A,N/A,N/A,N/A,"12,940",33,N/A,N/A,"55,455",203,"255,376",N/A,N/A,N/A,N/A,N/A,"336,433","1,339","9,875",22,N/A,N/A,987
TEXAS,"818,579","169,258","184,094","158,765","139,667","145,184","395,022","423,557",N/A,"1,748",N/A,781,596,N/A,N/A,N/A,N/A,N/A,N/A,"51,435",N/A,N/A,N/A,N/A,N/A,"2,091",598,767,N/A,621,N/A,N/A,N/A,"23,020",N/A,"4,036",N/A,17,"23,984","2,232",N/A,"564,700",N/A,N/A,N/A,"62,224","388,510","96,433","100,047","103,713","107,327","62,411","756,168",379,25,"253,475",N/A,"41,186",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"42,537",N/A,N/A,N/A,N/A,"27,197",N/A,N/A,"7,144","6,482","17,505","19,845","14,323","13,366","13,070","15,040","47,235","47,583","8,748","11,171","18,369","65,205","64,384",821,"31,598","29,412","2,045","2,144","200,423","221,703","203,334","4,659",717,"61,125","37,425,194","13,594","24,620","10,890","6,268",305,72,"4,835,284","293,308","2,964,836","7,662,294","7,769,393","60,149,950","3,396,793","4,777,638","49,185,170","69,172","74,924","66,841","159,045","1,129,577","589,363","312,335","227,379","426,966","678,400","149,732,981","11,517,302","6,273,193","2,399","7,927","7,450",157,320,"5,284,110","1,787,835",N/A,"16,000",36,N/A,N/A,N/A,N/A,"27,600",101,N/A,N/A,"1,035,430","199,100",647,843,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"11,400",32,500,1,"4,450",18,"61,700",N/A,N/A,N/A,N/A,N/A,"69,100",355,"7,650",23,N/A,N/A,275
VERMONT,"330,551","74,867","90,806","62,459","44,164","45,667","164,830","165,721",N/A,N/A,N/A,N/A,"28,544",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21,"2,511",19,117,N/A,"1,240",N/A,N/A,N/A,N/A,17,"14,080",20,36,370,93,N/A,"329,613",N/A,"1,613",N/A,N/A,"243,814","72,154","76,482","79,287","83,615","47,155","283,396",14,0,924,N/A,N/A,N/A,N/A,N/A,"11,297",N/A,N/A,"13,540",N/A,N/A,"9,202",N/A,N/A,N/A,N/A,"1,251",N/A,"1,317","1,105","6,867","6,445",3,3,16,12,45,37,815,"1,035","13,804","70,199","67,235","2,964","36,755","33,349",58,37,"15,185","17,706","3,902","1,719",88,"33,827","23,888,835","1,998","6,210","10,761","12,934",102,15,"4,320,619","181,268","3,073,257","1,386,934","68,613","139,367,075","5,250,279","4,155,385","34,647,027","682,241","42,225","1,238,929","235,350","1,547,128","588,792","40,329","918,007","8,042","2,584,158","102,548,528","32,184,606","17,007,769","3,270","18,686","16,301","1,872",513,"20,329,637","6,264,581",15,"25,000",40,N/A,N/A,N/A,N/A,N/A,N/A,"4,450",N/A,"3,713,530","270,614",744,699,"19,710",60,N/A,N/A,N/A,N/A,N/A,N/A,"11,223",33,"75,925",183,"4,350",14,"43,245",N/A,N/A,N/A,N/A,N/A,"60,325",180,N/A,N/A,N/A,N/A,131
State,TOTAL POPULATION,MALE CITIZENS 21 YEARS AGE AND OVER,MALES 21 YEARS AGE AND OVER,MALES 18-45 YEARS AGE,FEMALES 5-18 YEARS AGE,MALES 5-18 YEARS AGE,TOTAL FEMALES,TOTAL MALES,PERSONS BORN IN AUSTRALIA,PERSONS BORN IN AUSTRIA,PERSONS BORN IN BELGIUM,PERSONS BORN IN BOHEMIA,PERSONS BORN IN BRITISH AMERICA,PERSONS BORN IN CHINA,PERSONS BORN IN THE ATLANTIC ISLANDS,PERSONS BORN IN AFRICA,PERSONS BORN IN WISCONSIN,PERSONS BORN IN VIRGINIA & WEST VIRGINIA,PERSONS BORN IN VERMONT,PERSONS BORN IN TENNESSEE,PERSONS BORN IN SOUTH CAROLINA,PERSONS BORN IN RHODE ISLAND,PERSONS BORN IN PENNSYLVANIA,PERSONS BORN IN CUBA,PERSONS BORN IN DENMARK,PERSONS BORN IN ENGLAND & WALES,PERSONS BORN IN SWITZERLAND,PERSONS BORN IN SWEDEN & NORWAY,PERSONS BORN IN SPAIN,PERSONS BORN IN SCOTLAND,PERSONS BORN IN RUSSIA,PERSONS BORN IN PORTUGAL,PERSONS BORN IN POLAND,PERSONS BORN IN MEXICO,PERSONS BORN IN ITALY,PERSONS BORN IN IRELAND,PERSONS BORN IN HOLLAND,PERSONS BORN IN GREAT BRITAIN,PERSONS BORN IN GERMANY,PERSONS BORN IN FRANCE,PERSONS BORN IN THE WEST INDIES,WHITE PERSONS,PERSONS BORN IN DELAWARE,PERSONS BORN IN CONNECTICUT,PERSONS BORN IN CALIFORNIA,PERSONS BORN IN ALABAMA,BORN IN STATE OR TERRITORY,PERSONS HAVING FOREIGN-BORN FATHER AND MOTHER,PERSONS HAVING FOREIGN-BORN MOTHER,PERSONS HAVING FOREIGN-BORN FATHER,PERSONS HAVING ONE OR BOTH PARENTS FOREIGN BORN,FOREIGN-BORN PERSONS,NATIVE-BORN PERSONS,INDIAN PERSONS,CHINESE PERSONS,COLORED PERSONS,PERSONS BORN IN DISTRICT COLUMBIA,PERSONS BORN IN GEORGIA,PERSONS BORN IN ILLINOIS,PERSONS BORN IN OHIO,PERSONS BORN IN NORTH CAROLINA,PERSONS BORN IN NEW YORK,PERSONS BORN IN THE TERRITORY NEW MEXICO,PERSONS BORN IN NEW JERSEY,PERSONS BORN IN NEW HAMPSHIRE,PERSONS BORN IN MISSOURI,PERSONS BORN IN MISSISSIPPI,PERSONS BORN IN MASSACHUSETTS,PERSONS BORN IN INDIANA,PERSONS BORN IN IOWA,PERSONS BORN IN KENTUCKY,PERSONS BORN IN LOUISIANA 1870,PERSONS BORN IN MAINE,PERSONS BORN IN MARYLAND,WHITE MALES 15-20 WHO CANNOT WRITE,WHITE FEMALES 15-20 WHO CANNOT WRITE,WHITE MALES 21 AND OVER WHO CANNOT WRITE,WHITE FEMALES 21 AND OVER WHO CANNOT WRITE,COLORED MALES 10-14 WHO CANNOT WRITE,COLORED FEMALES 10-14 WHO CANNOT WRITE,COLORED MALES 15-20 WHO CANNOT WRITE,COLORED FEMALES 15-20 WHO CANNOT WRITE,COLORED MALES 21 AND OVER WHO CANNOT WRITE,COLORED FEMALES 21 AND OVER WHO CANNOT WRITE,WHITE FEMALES 10-14 WHO CANNOT WRITE,WHITE MALES 10-14 WHO CANNOT WRITE,FOREIGN-BORN PERSONS WHO CANNOT WRITE,TOTAL PERSONS ATTENDING SCHOOL,NATIVE-BORN PERSONS ATTENDING SCHOOL,FOREIGN-BORN PERSONS ATTENDING SCHOOL,WHITE MALES ATTENDING SCHOOL,WHITE FEMALES ATTENDING SCHOOL,COLORED MALES ATTENDING SCHOOL,COLORED FEMALES ATTENDING SCHOOL,PERSONS 10 AND OVER WHO CANNOT READ,TOTAL PERSONS WHO CANNOT WRITE,NATIVE-BORN PERSONS WHO CANNOT WRITE,FARMS 3-9 ACRES,FARMS UNDER THREE ACRES,TOTAL FARMS,VALUE ALL LIVESTOCK,FARMS 10-19 ACRES,FARMS 20-49 ACRES,FARMS 50-99 ACRES,FARMS 100-499 ACRES,FARMS 500-999 ACRES,FARMS 1000 ACRES AND OVER,VALUE ANIMALS SLAUGHTERED OR SOLD FOR SLAUGHTER,VALUE HOME MANUFACTURES,ACRES IMPROVED LAND,ACRES UNIMPROVED WOODLAND,ACRES OTHER UNIMPROVED LAND,PRESENT CASH VALUE FARMS,PRESENT CASH VALUE FARMING IMPLEMENTS AND MACHINERY,TOTAL ANNUAL AGRIC. WAGES PAID,TOTAL (ESTIMATED) VALUE ALL FARM PRODUCTIONS,VALUE ORCHARD PRODUCTS,VALUE PRODUCE MARKET GARDENS,VALUE FOREST PRODUCTS,TRUE VALUATION REAL AND PERSONAL ESTATE,TOTAL NON-NATIONAL TAXATION,TOTAL STATE TAXATION,TOTAL COUNTY TAXATION,TOTAL TOWN,PUBLIC DEBT OF THE COUNTY,"PUBLIC DEBT OF TOWNS, CITIES, ETC.",ASSESSED VALUATION REAL AND PERSONAL ESTATE,VALUE PRODUCTS MANUFACTURING,VALUE MATERIALS USED IN MANUFACTURING,MANUFACTURING ESTABLISHMENTS,TOTAL HANDS EMPLOYED IN MANUFACTURING,MALES ABOVE AGE 16 EMPLOYED IN MANUFACTURING,FEMALES ABOVE AGE 16 EMPLOYED IN MANUFACTURING,YOUTHS EMPLOYED IN MANUFACTURING,TOTAL CAPITAL INVESTED (IN DOLLARS) IN MANUFACTURING,TOTAL WAGES PAID IN MANUFACTURING,SECOND ADVENTIST ORGANIZATIONS,ROMAN CATHOLIC SITTINGS,ROMAN CATHOLIC ORGANIZATIONS,REFORMED LATE GERMAN SITTINGS,REFORMED LATE GERMAN ORGANIZATIONS,REFORMED LATE DUTCH SITTINGS,REFORMED LATE DUTCH ORGANIZATIONS,PRESBYTERIAN SITTINGS,PRESBYTERIAN ORGANIZATIONS,SECOND ADVENTIST SITTINGS,UNITARIAN ORGANIZATIONS,VALUE PROPERTY ALL DENOMINATIONS,SITTINGS ALL DENOMINATIONS,EDIFACES ALL DENOMINATIONS,ORGANIZATIONS ALL DENOMINATIONS,UNIVERSALIST SITTINGS,UNIVERSALIST ORGANIZATIONS,UNITED BRETHERN IN CHRIST SITTINGS,UNITED BRETHERN IN CHRIST ORGANIZATIONS,UNITARIAN SITTINGS,NEW JERUSALEM SITTINGS,NEW JERUSALEM ORGANIZATIONS,EVANGELICAL ASSOCIATION ORGANIZATION,EPISCOPAL SITTINGS,EPISCOPAL ORGANIZATIONS,CONGREGATIONAL SITTINGS,CONGREGATIONAL ORGANIZATIONS,CHRISTIAN SITTINGS,CHRISTIAN ORGANIZATIONS,BAPTIST SITTINGS,EVANGELICAL ASSOCIATION SITTINGS,FRIENDS ORGANIZATIONS,FRIENDS SITTINGS,MORMON SITTINGS,MORMAN ORGANIZATIONS,METHODIST SITTINGS,METHODIST ORGANIZATIONS,LUTHERAN SITTINGS,LUTHERAN ORGANIZATIONS,JEWISH SITTINGS,JEWISH ORGANIZATIONS,BAPTIST ORGANIZATIONS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRGINIA,"1,225,163","266,680","269,242","206,658","196,709","200,103","628,105","597,058",N/A,56,N/A,N/A,330,N/A,N/A,N/A,N/A,N/A,N/A,"4,117",N/A,N/A,"4,044",N/A,N/A,"2,049",148,47,N/A,703,N/A,N/A,N/A,N/A,162,"5,190",231,2,"4,047",369,N/A,"712,089",N/A,N/A,N/A,N/A,"1,162,822","23,634","24,751","29,677","30,794","13,754","1,211,409",229,4,"512,841",N/A,N/A,N/A,N/A,"16,869","4,908",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"7,404","11,095","10,343","27,646","40,351","29,723","27,710","26,161","31,047","97,908","109,687","15,358","18,745","1,270","70,871","70,768",103,"31,783","28,009","5,105","5,943","390,913","445,893","444,623","4,492",137,"73,849","27,187,669","6,300","16,891","17,208","26,696","1,808",317,"8,375,975","556,307","8,165,040","8,294,734","1,686,137","213,020,845","4,924,036","9,753,041","51,774,801","891,231","505,117","686,862","409,587","4,241,905","2,475,742","842,069","924,094","1,365,766","7,164,650","365,439,917","38,364,322","23,832,384","5,933","26,974","22,175","2,259","2,540","18,455,400","5,343,099",N/A,N/A,N/A,"5,900",24,N/A,N/A,"70,065",204,N/A,N/A,"5,277,368","765,127","2,405","2,582",N/A,N/A,"7,700",42,N/A,N/A,N/A,N/A,"60,105",185,N/A,N/A,"29,225",100,"256,830",N/A,N/A,N/A,N/A,N/A,"270,617","1,011","25,350",80,N/A,N/A,849
WEST VIRGINIA,"442,014","93,435","95,317","76,832","73,965","76,879","219,171","222,843",N/A,59,N/A,N/A,207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"15,497",N/A,N/A,"2,132",325,6,N/A,746,N/A,N/A,N/A,N/A,34,"6,832",174,0,"6,232",223,N/A,"424,033",N/A,N/A,N/A,N/A,"381,297","36,790","39,077","43,917","46,204","17,091","424,923",1,0,"17,980",N/A,N/A,N/A,"12,164",N/A,"1,359",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,288",N/A,N/A,"7,323","5,808","5,913","15,181","24,545",861,804,844,860,"3,186","3,442","9,342","10,704","3,101","82,193","81,786",407,"43,278","37,703",634,578,"48,802","81,490","78,389","3,734",120,"39,778","17,175,420","5,591","13,158","9,077","7,813",242,43,"4,914,792","615,412","2,580,254","4,364,405","1,583,735","101,604,381","2,112,937","1,903,788","23,379,692","848,773","69,974","363,668","190,650","1,589,945","602,509","555,885","431,551","329,833","231,934","140,538,273","24,102,201","14,503,701","2,444","11,672","10,728",287,657,"11,084,520","4,322,164",N/A,"16,800",40,N/A,N/A,N/A,N/A,"27,320",89,N/A,N/A,"1,835,720","297,315","1,018","1,529",N/A,N/A,"13,800",94,N/A,N/A,N/A,N/A,"7,355",21,N/A,N/A,"6,400",36,"62,850",N/A,N/A,N/A,N/A,N/A,"152,865",879,"7,300",22,N/A,N/A,325
WISCONSIN,"1,054,670","203,077","255,159","192,331","175,347","178,669","509,784","544,886",N/A,N/A,N/A,"10,570","27,106",N/A,N/A,N/A,N/A,N/A,"16,421",N/A,N/A,N/A,"21,358",N/A,"5,212","34,742","6,060","42,845",N/A,"6,590",N/A,N/A,N/A,N/A,N/A,"48,479","5,990",190,"161,479","2,704",N/A,"1,051,351",N/A,N/A,N/A,N/A,"450,272","670,759","688,189","700,402","717,832","364,499","690,171","1,206",0,"2,113",N/A,N/A,"12,234","23,164",N/A,"105,697",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2,777","2,487","17,637","22,670",12,7,25,16,185,115,"4,244","5,030","41,328","260,732","235,835","24,897","135,015","125,281",180,126,"35,031","55,441","14,113","5,535",370,"102,904","45,310,882","10,955","40,064","30,060","15,776",112,32,"11,914,643","338,423","5,899,343","3,437,442","2,378,536","300,414,064","14,239,364","8,186,110","78,027,032","819,268","226,665","1,327,618","702,308","5,048,673","535,380","1,512,605","3,005,688","1,077,128","2,574,347","333,209,838","77,214,326","45,851,266","7,013","43,910","40,296","2,114","1,500","41,981,872","13,575,642",N/A,"104,000",329,N/A,N/A,N/A,N/A,"23,930",98,N/A,N/A,"4,890,781","423,015","1,466","1,864",N/A,N/A,N/A,N/A,N/A,N/A,N/A,179,"21,200",82,"44,960",157,N/A,N/A,"42,980","24,175",N/A,N/A,N/A,N/A,"103,240",508,"36,780",171,N/A,N/A,212
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add or Remove Topics,Create Proportions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add New Topics:,Select Numerator:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"  total population  male citizens 21 years age and over  males 21 years age and over  males 18-45 years age  females 5-18 years age  males 5-18 years age  total females  total males  persons born in australia  persons born in austria  persons born in belgium  persons born in bohemia  persons born in british america  persons born in china  persons born in the atlantic islands  persons born in africa  persons born in wisconsin  persons born in virginia & west virginia  persons born in vermont  persons born in tennessee  persons born in south carolina  persons born in rhode island  persons born in pennsylvania  persons born in cuba  persons born in denmark  persons born in england & wales  persons born in switzerland  persons born in sweden & norway  persons born in spain  persons born in scotland  persons born in russia  persons born in portugal  persons born in poland  persons born in mexico  persons born in italy  persons born in ireland  persons born in holland  persons born in great britain  persons born in germany  persons born in france  persons born in the west indies  white persons  persons born in delaware  persons born in connecticut  persons born in california  persons born in alabama  born in state or territory  persons having foreign-born father and mother  persons having foreign-born mother  persons having foreign-born father  persons having one or both parents foreign born  foreign-born persons  native-born persons  indian persons  chinese persons  colored persons  persons born in district columbia  persons born in georgia  persons born in illinois  persons born in ohio  persons born in north carolina  persons born in new york  persons born in the territory new mexico  persons born in new jersey  persons born in new hampshire  persons born in missouri  persons born in mississippi  persons born in massachusetts  persons born in indiana  persons born in iowa  persons born in kentucky  persons born in louisiana 1870  persons born in maine  persons born in maryland  white males 15-20 who cannot write  white females 15-20 who cannot write  white males 21 and over who cannot write  white females 21 and over who cannot write  colored males 10-14 who cannot write  colored females 10-14 who cannot write  colored males 15-20 who cannot write  colored females 15-20 who cannot write  colored males 21 and over who cannot write  colored females 21 and over who cannot write  white females 10-14 who cannot write  white males 10-14 who cannot write  foreign-born persons who cannot write  total persons attending school  native-born persons attending school  foreign-born persons attending school  white males attending school  white females attending school  colored males attending school  colored females attending school  persons 10 and over who cannot read  total persons who cannot write  native-born persons who cannot write  farms 3-9 acres  farms under three acres  total farms  value all livestock  farms 10-19 acres  farms 20-49 acres  farms 50-99 acres  farms 100-499 acres  farms 500-999 acres  farms 1000 acres and over  value animals slaughtered or sold for slaughter  value home manufactures  acres improved land  acres unimproved woodland  acres other unimproved land  present cash value farms  present cash value farming implements and machinery  total annual agric. wages paid  total (estimated) value all farm productions  value orchard products  value produce market gardens  value forest products  true valuation real and personal estate  total non-national taxation  total state taxation  total county taxation  total town  public debt  of the county  public debt of towns, cities, etc.  assessed valuation real and personal estate  value products manufacturing  value materials used in manufacturing  manufacturing establishments  total hands employed in manufacturing  males above age 16 employed in manufacturing  females above age 16 employed in manufacturing  youths employed in manufacturing  total capital invested (in dollars) in manufacturing  total wages paid in manufacturing  second adventist organizations  roman catholic sittings  roman catholic organizations  reformed late german sittings  reformed late german organizations  reformed late dutch sittings  reformed late dutch organizations  presbyterian sittings  presbyterian organizations  second adventist sittings  unitarian organizations  value  property all denominations  sittings all denominations  edifaces all denominations  organizations all denominations  universalist sittings  universalist organizations  united brethern in christ sittings  united brethern in christ organizations  unitarian sittings  new jerusalem sittings  new jerusalem organizations  evangelical association organization  episcopal sittings  episcopal organizations  congregational sittings  congregational organizations  christian sittings  christian organizations  baptist sittings  evangelical association sittings  friends organizations  friends sittings  mormon sittings  morman organizations  methodist sittings  methodist organizations  lutheran sittings  lutheran organizations  jewish sittings  jewish organizations  baptist organizations ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delete Topics from this list:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
